Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
118, LOC_CITY_NAME_MUSCAT, 9.0, UNIT_PIKEMAN, 88.9, 180, 0.0
118, LOC_CITY_NAME_GENEVA, 2.8, BUILDING_WATER_MILL, 22.4, 80, 0.0
118, LOC_CITY_NAME_LISBON, 4.8, UNIT_TREBUCHET, 24.0, 200, 0.0
118, LOC_CITY_NAME_SINGAPORE, 0.9, BUILDING_WATER_MILL, 72.2, 80, 0.0
118, LOC_CITY_NAME_BOLOGNA, 18.0, UNIT_PIKEMAN, 144.0, 180, 0.0
118, LOC_CITY_NAME_KUMASI, 9.0, BUILDING_AMPHITHEATER, 54.0, 150, 0.0
118, LOC_CITY_NAME_BRUSSELS, 5.6, UNIT_TRADER, 16.8, 83, 0.0
118, LOC_CITY_NAME_MOHENJO_DARO, 4.5, PROJECT_REPAIR_OUTER_DEFENSES, 4.5, 0, 4.5
118, LOC_CITY_NAME_ANTIOCH, 9.6, BUILDING_CASTLE, 38.4, 220, 0.0
118, LOC_CITY_NAME_HATTUSA, 2.4, BUILDING_WATER_MILL, 51.2, 80, 0.0
118, LOC_CITY_NAME_HUNZA, 21.0, BUILDING_CASTLE, 94.5, 220, 0.0
119, LOC_CITY_NAME_LISBON_STK, 23.1, PROJECT_ENHANCE_DISTRICT_CAMPUS, 114.7, 109, 5.7
119, LOC_CITY_NAME_COIMBRA, 11.7, BUILDING_MONUMENT, 48.6, 60, 0.0
119, LOC_CITY_NAME_GUARDA, 15.1, BUILDING_HALICARNASSUS_MAUSOLEUM, 115.2, 400, 0.0
119, LOC_CITY_NAME_ADUATUCA, 30.0, BUILDING_ALCHEMICAL_SOCIETY, 199.5, 250, 0.0
119, LOC_CITY_NAME_RATUMACOS, 10.8, BUILDING_LIBRARY, 43.5, 90, 0.0
119, LOC_CITY_NAME_BIBRAX, 15.2, BUILDING_LIGHTHOUSE, 129.3, 120, 9.3
119, LOC_CITY_NAME_AVARICUM, 7.6, BUILDING_FORBIDDEN_CITY, 60.8, 920, 0.0
119, LOC_CITY_NAME_LISIEUX, 1.9, UNIT_CARAVEL, 64.5, 240, 0.0
119, LOC_CITY_NAME_ALESIA, 3.8, BUILDING_WALLS, 19.0, 80, 0.0
119, LOC_CITY_NAME_MBANZA_KONGO, 20.0, UNIT_PIKEMAN, 40.0, 180, 0.0
119, LOC_CITY_NAME_MBAMBA, 5.4, UNIT_CARAVEL, 94.8, 240, 0.0
119, LOC_CITY_NAME_KINCHASSA, 3.8, BUILDING_WALLS, 43.7, 80, 0.0
119, LOC_CITY_NAME_TENOCHTITLAN, 17.1, BUILDING_ALCHEMICAL_SOCIETY, 128.0, 250, 0.0
119, LOC_CITY_NAME_TEAYO, 11.4, BUILDING_ALCHEMICAL_SOCIETY, 31.9, 250, 0.0
119, LOC_CITY_NAME_MALINALCO, 11.4, UNIT_SETTLER, 47.0, 230, 0.0
119, LOC_CITY_NAME_XOCHICALCO, 14.0, DISTRICT_AQUEDUCT, 40.0, 136, 0.0
119, LOC_CITY_NAME_TEXCOCO, 16.0, BUILDING_LIBRARY, 91.0, 90, 1.0
119, LOC_CITY_NAME_CEMPOALA, 4.0, DISTRICT_DIPLOMATIC_QUARTER, 12.0, 108, 0.0
119, LOC_CITY_NAME_ROME, 34.0, BUILDING_UNIVERSITY_SANKORE, 238.8, 710, 0.0
119, LOC_CITY_NAME_OSTIA, 6.0, DISTRICT_DAM, 129.8, 321, 0.0
119, LOC_CITY_NAME_RAVENNA, 16.0, BUILDING_UNIVERSITY, 261.0, 250, 11.0
119, LOC_CITY_NAME_MEDIOLANUM, 14.0, BUILDING_LIBRARY, 68.0, 90, 0.0
119, LOC_CITY_NAME_CUMAE, 12.0, DISTRICT_ENCAMPMENT, 132.0, 228, 0.0
119, LOC_CITY_NAME_ANTIUM, 30.4, BUILDING_CASTLE, 102.4, 220, 0.0
119, LOC_CITY_NAME_DUROCORTORUM, 5.7, UNIT_SETTLER, 19.4, 260, 0.0
119, LOC_CITY_NAME_KWANGO, 12.3, BUILDING_UNIVERSITY, 119.5, 250, 0.0
119, LOC_CITY_NAME_PUTEOLI, 5.7, DISTRICT_BATH, 20.9, 79, 0.0
119, LOC_CITY_NAME_BABYLON_STK, 27.3, BUILDING_OXFORD_UNIVERSITY, 110.1, 1240, 0.0
119, LOC_CITY_NAME_ESHNUNNA, 14.0, BUILDING_UNIVERSITY, 154.0, 250, 0.0
119, LOC_CITY_NAME_DUR_KURIGALZU, 20.0, UNIT_CARAVEL, 212.0, 240, 0.0
119, LOC_CITY_NAME_DURMUTI, 8.0, BUILDING_UNIVERSITY, 110.9, 250, 0.0
119, LOC_CITY_NAME_TUTTUL, 16.0, BUILDING_POTALA_PALACE, 60.1, 1060, 0.0
119, LOC_CITY_NAME_MARI, 6.0, DISTRICT_GOVERNMENT, 54.3, 151, 0.0
119, LOC_CITY_NAME_JOHANNESBURG, 17.1, UNIT_SPY, 69.8, 225, 0.0
119, LOC_CITY_NAME_BORSIPPA, 13.3, DISTRICT_CAMPUS, 13.3, 272, 0.0
119, LOC_CITY_NAME_STIRLING, 40.0, UNIT_CARAVEL, 40.0, 240, 0.0
119, LOC_CITY_NAME_ROXBURGH, 8.0, BUILDING_UNIVERSITY, 47.7, 250, 0.0
119, LOC_CITY_NAME_CULLEN, 26.6, BUILDING_CASTLE, 105.9, 220, 0.0
119, LOC_CITY_NAME_DUNDEE, 12.0, BUILDING_UNIVERSITY, 154.9, 250, 0.0
119, LOC_CITY_NAME_DUMBARTON, 2.0, BUILDING_UNIVERSITY, 51.1, 250, 0.0
119, LOC_CITY_NAME_HADDINGTON, 16.0, BUILDING_WALLS, 91.6, 80, 3.6
119, LOC_CITY_NAME_CANBERRA, 13.3, BUILDING_TEMPLE, 100.8, 120, 0.0
119, LOC_CITY_NAME_PERTH, 3.8, DISTRICT_AQUEDUCT, 28.6, 149, 0.0
119, LOC_CITY_NAME_ADELAIDE, 26.0, BUILDING_UNIVERSITY, 26.0, 250, 0.0
119, LOC_CITY_NAME_MELBOURNE, 19.0, BUILDING_UNIVERSITY, 173.8, 250, 0.0
119, LOC_CITY_NAME_NEWCASTLE, 7.6, DISTRICT_CAMPUS, 146.3, 190, 0.0
119, LOC_CITY_NAME_GEELONG, 7.6, DISTRICT_CAMPUS, 30.4, 228, 0.0
119, LOC_CITY_NAME_PATNA, 20.0, UNIT_TREBUCHET, 51.0, 200, 0.0
119, LOC_CITY_NAME_DELHI, 8.0, BUILDING_UNIVERSITY, 234.7, 250, 0.0
119, LOC_CITY_NAME_MADURAI, 36.0, BUILDING_UNIVERSITY_SANKORE, 196.0, 710, 0.0
119, LOC_CITY_NAME_MUMBAI, 44.0, BUILDING_CASTLE, 92.7, 220, 0.0
119, LOC_CITY_NAME_CHENNAI, 12.0, UNIT_PIKEMAN, 186.8, 180, 6.8
119, LOC_CITY_NAME_BANGALORE, 14.0, UNIT_CARAVEL, 36.7, 240, 0.0
119, LOC_CITY_NAME_PELLA, 42.0, DISTRICT_COMMERCIAL_HUB, 182.0, 204, 0.0
119, LOC_CITY_NAME_DION, 69.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 69.2, 133, 0.0
119, LOC_CITY_NAME_ALEXANDRIA_TROAS, 7.6, BUILDING_LIGHTHOUSE, 67.2, 120, 0.0
119, LOC_CITY_NAME_PYDNA, 14.0, DISTRICT_CAMPUS, 36.5, 204, 0.0
119, LOC_CITY_NAME_AMPHIPOLIS, 12.0, UNIT_CARAVEL, 190.1, 240, 0.0
119, LOC_CITY_NAME_SAMARKAND, 4.0, BUILDING_MARKET, 63.2, 120, 0.0
119, LOC_CITY_NAME_AUCKLAND, 9.6, DISTRICT_INDUSTRIAL_ZONE, 45.5, 228, 0.0
119, LOC_CITY_NAME_MUSCAT, 9.0, UNIT_PIKEMAN, 97.9, 180, 0.0
119, LOC_CITY_NAME_GENEVA, 2.8, BUILDING_WATER_MILL, 25.2, 80, 0.0
119, LOC_CITY_NAME_LISBON, 4.8, UNIT_TREBUCHET, 28.8, 200, 0.0
119, LOC_CITY_NAME_SINGAPORE, 0.9, BUILDING_WATER_MILL, 73.1, 80, 0.0
119, LOC_CITY_NAME_BOLOGNA, 18.0, UNIT_PIKEMAN, 162.0, 180, 0.0
119, LOC_CITY_NAME_KUMASI, 9.0, BUILDING_AMPHITHEATER, 63.0, 150, 0.0
119, LOC_CITY_NAME_BRUSSELS, 5.6, UNIT_TRADER, 22.4, 83, 0.0
119, LOC_CITY_NAME_MOHENJO_DARO, 27.0, BUILDING_CASTLE, 27.0, 220, 0.0
119, LOC_CITY_NAME_ANTIOCH, 9.6, BUILDING_CASTLE, 48.0, 220, 0.0
119, LOC_CITY_NAME_HATTUSA, 2.4, BUILDING_WATER_MILL, 53.6, 80, 0.0
119, LOC_CITY_NAME_HUNZA, 16.5, BUILDING_CASTLE, 111.0, 220, 0.0
120, LOC_CITY_NAME_LISBON_STK, 26.6, UNIT_TRADER, 26.6, 68, 0.0
120, LOC_CITY_NAME_COIMBRA, 11.7, BUILDING_MONUMENT, 60.3, 60, 0.3
120, LOC_CITY_NAME_GUARDA, 15.1, BUILDING_HALICARNASSUS_MAUSOLEUM, 130.3, 400, 0.0
120, LOC_CITY_NAME_ADUATUCA, 30.0, BUILDING_ALCHEMICAL_SOCIETY, 229.5, 250, 0.0
120, LOC_CITY_NAME_RATUMACOS, 10.8, BUILDING_LIBRARY, 54.3, 90, 0.0
120, LOC_CITY_NAME_BIBRAX, 24.5, BUILDING_ALCHEMICAL_SOCIETY, 24.5, 250, 0.0
120, LOC_CITY_NAME_AVARICUM, 7.6, BUILDING_FORBIDDEN_CITY, 68.4, 920, 0.0
120, LOC_CITY_NAME_LISIEUX, 1.9, UNIT_CARAVEL, 66.4, 240, 0.0
120, LOC_CITY_NAME_ALESIA, 3.8, BUILDING_WALLS, 22.8, 80, 0.0
120, LOC_CITY_NAME_MBAMBA, 11.4, UNIT_CARAVEL, 106.2, 240, 0.0
120, LOC_CITY_NAME_KINCHASSA, 3.8, BUILDING_WALLS, 47.5, 80, 0.0
120, LOC_CITY_NAME_TENOCHTITLAN, 17.1, BUILDING_ALCHEMICAL_SOCIETY, 145.1, 250, 0.0
120, LOC_CITY_NAME_TEAYO, 11.4, BUILDING_ALCHEMICAL_SOCIETY, 43.3, 250, 0.0
120, LOC_CITY_NAME_MALINALCO, 13.3, UNIT_SETTLER, 60.3, 230, 0.0
120, LOC_CITY_NAME_XOCHICALCO, 14.0, DISTRICT_AQUEDUCT, 54.0, 136, 0.0
120, LOC_CITY_NAME_TEXCOCO, 17.0, DISTRICT_HARBOR, 17.0, 214, 0.0
120, LOC_CITY_NAME_CEMPOALA, 4.0, DISTRICT_DIPLOMATIC_QUARTER, 16.0, 108, 0.0
120, LOC_CITY_NAME_ROME, 34.0, BUILDING_UNIVERSITY_SANKORE, 272.8, 710, 0.0
120, LOC_CITY_NAME_OSTIA, 6.0, DISTRICT_DAM, 135.8, 321, 0.0
120, LOC_CITY_NAME_RAVENNA, 27.0, DISTRICT_HARBOR, 136.0, 146, 0.0
120, LOC_CITY_NAME_MEDIOLANUM, 14.0, BUILDING_LIBRARY, 82.0, 90, 0.0
120, LOC_CITY_NAME_CUMAE, 12.0, DISTRICT_ENCAMPMENT, 144.0, 228, 0.0
120, LOC_CITY_NAME_ANTIUM, 30.4, BUILDING_CASTLE, 132.8, 220, 0.0
120, LOC_CITY_NAME_DUROCORTORUM, 5.7, UNIT_SETTLER, 25.1, 260, 0.0
120, LOC_CITY_NAME_KWANGO, 12.3, BUILDING_UNIVERSITY, 131.8, 250, 0.0
120, LOC_CITY_NAME_PUTEOLI, 5.7, DISTRICT_BATH, 26.6, 79, 0.0
120, LOC_CITY_NAME_MBANZA_KONGO, 12.0, BUILDING_OLD_GOD_OBELISK, 57.0, 60, 0.0
120, LOC_CITY_NAME_BABYLON_STK, 27.3, BUILDING_OXFORD_UNIVERSITY, 137.4, 1240, 0.0
120, LOC_CITY_NAME_ESHNUNNA, 14.0, BUILDING_UNIVERSITY, 168.0, 250, 0.0
120, LOC_CITY_NAME_DUR_KURIGALZU, 20.0, UNIT_CARAVEL, 232.0, 240, 0.0
120, LOC_CITY_NAME_DURMUTI, 8.0, BUILDING_UNIVERSITY, 118.9, 250, 0.0
120, LOC_CITY_NAME_TUTTUL, 16.0, BUILDING_POTALA_PALACE, 76.1, 1060, 0.0
120, LOC_CITY_NAME_MARI, 6.0, DISTRICT_GOVERNMENT, 60.3, 151, 0.0
120, LOC_CITY_NAME_JOHANNESBURG, 17.1, UNIT_SPY, 86.9, 225, 0.0
120, LOC_CITY_NAME_BORSIPPA, 5.7, DISTRICT_CAMPUS, 19.0, 272, 0.0
120, LOC_CITY_NAME_JOHANNESBURG, 101.0, UNIT_SPY, 187.9, 225, 0.0
120, LOC_CITY_NAME_STIRLING, 30.0, UNIT_CARAVEL, 70.0, 240, 0.0
120, LOC_CITY_NAME_ROXBURGH, 8.0, BUILDING_UNIVERSITY, 55.7, 250, 0.0
120, LOC_CITY_NAME_CULLEN, 26.6, BUILDING_CASTLE, 132.5, 220, 0.0
120, LOC_CITY_NAME_DUNDEE, 12.0, BUILDING_UNIVERSITY, 166.9, 250, 0.0
120, LOC_CITY_NAME_DUMBARTON, 2.0, BUILDING_UNIVERSITY, 53.1, 250, 0.0
120, LOC_CITY_NAME_HADDINGTON, 11.6, UNIT_KNIGHT, 11.6, 220, 0.0
120, LOC_CITY_NAME_CANBERRA, 13.3, BUILDING_TEMPLE, 114.1, 120, 0.0
120, LOC_CITY_NAME_PERTH, 3.8, DISTRICT_AQUEDUCT, 32.4, 149, 0.0
120, LOC_CITY_NAME_ADELAIDE, 15.2, BUILDING_UNIVERSITY, 41.2, 250, 0.0
120, LOC_CITY_NAME_MELBOURNE, 19.0, BUILDING_UNIVERSITY, 192.8, 250, 0.0
120, LOC_CITY_NAME_NEWCASTLE, 7.6, DISTRICT_CAMPUS, 153.9, 190, 0.0
120, LOC_CITY_NAME_GEELONG, 7.6, DISTRICT_CAMPUS, 38.0, 228, 0.0
120, LOC_CITY_NAME_PATNA, 20.0, UNIT_TREBUCHET, 71.0, 200, 0.0
120, LOC_CITY_NAME_DELHI, 12.0, BUILDING_UNIVERSITY, 246.7, 250, 0.0
120, LOC_CITY_NAME_MADURAI, 32.0, BUILDING_UNIVERSITY_SANKORE, 228.0, 710, 0.0
120, LOC_CITY_NAME_MUMBAI, 44.0, BUILDING_CASTLE, 136.7, 220, 0.0
120, LOC_CITY_NAME_CHENNAI, 16.8, DISTRICT_CAMPUS, 16.8, 228, 0.0
120, LOC_CITY_NAME_BANGALORE, 14.0, UNIT_CARAVEL, 50.7, 240, 0.0
120, LOC_CITY_NAME_MYSORE, 6.0, BUILDING_OLD_GOD_OBELISK, 6.0, 60, 0.0
120, LOC_CITY_NAME_PELLA, 42.0, DISTRICT_COMMERCIAL_HUB, 224.0, 204, 20.0
120, LOC_CITY_NAME_DION, 46.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 115.2, 137, 0.0
120, LOC_CITY_NAME_ALEXANDRIA_TROAS, 7.6, BUILDING_LIGHTHOUSE, 74.8, 120, 0.0
120, LOC_CITY_NAME_PYDNA, 14.0, DISTRICT_CAMPUS, 50.5, 204, 0.0
120, LOC_CITY_NAME_AMPHIPOLIS, 12.0, UNIT_CARAVEL, 202.1, 240, 0.0
120, LOC_CITY_NAME_SAMARKAND, 4.0, BUILDING_MARKET, 67.2, 120, 0.0
120, LOC_CITY_NAME_AUCKLAND, 9.6, DISTRICT_INDUSTRIAL_ZONE, 55.1, 228, 0.0
120, LOC_CITY_NAME_MUSCAT, 9.0, UNIT_PIKEMAN, 106.9, 180, 0.0
120, LOC_CITY_NAME_GENEVA, 2.8, BUILDING_WATER_MILL, 28.0, 80, 0.0
120, LOC_CITY_NAME_LISBON, 4.8, UNIT_TREBUCHET, 33.6, 200, 0.0
120, LOC_CITY_NAME_SINGAPORE, 0.9, BUILDING_WATER_MILL, 74.0, 80, 0.0
120, LOC_CITY_NAME_BOLOGNA, 18.0, UNIT_PIKEMAN, 180.0, 180, 0.0
120, LOC_CITY_NAME_KUMASI, 9.0, BUILDING_AMPHITHEATER, 72.0, 150, 0.0
120, LOC_CITY_NAME_BRUSSELS, 5.6, UNIT_TRADER, 28.0, 83, 0.0
120, LOC_CITY_NAME_MOHENJO_DARO, 13.5, BUILDING_CASTLE, 40.5, 220, 0.0
120, LOC_CITY_NAME_ANTIOCH, 9.6, BUILDING_CASTLE, 57.7, 220, 0.0
120, LOC_CITY_NAME_HATTUSA, 2.0, BUILDING_WATER_MILL, 55.6, 80, 0.0
120, LOC_CITY_NAME_HUNZA, 21.0, BUILDING_CASTLE, 132.0, 220, 0.0
121, LOC_CITY_NAME_LISBON_STK, 20.9, UNIT_TRADER, 47.5, 68, 0.0
121, LOC_CITY_NAME_COIMBRA, 12.0, BUILDING_WALLS, 12.0, 80, 0.0
121, LOC_CITY_NAME_GUARDA, 13.8, BUILDING_HALICARNASSUS_MAUSOLEUM, 144.2, 400, 0.0
121, LOC_CITY_NAME_ADUATUCA, 30.0, BUILDING_ALCHEMICAL_SOCIETY, 259.5, 250, 9.5
121, LOC_CITY_NAME_RATUMACOS, 10.8, BUILDING_LIBRARY, 65.1, 90, 0.0
121, LOC_CITY_NAME_BIBRAX, 15.2, BUILDING_ALCHEMICAL_SOCIETY, 39.7, 250, 0.0
121, LOC_CITY_NAME_AVARICUM, 7.6, BUILDING_FORBIDDEN_CITY, 76.0, 920, 0.0
121, LOC_CITY_NAME_LISIEUX, 1.9, UNIT_CARAVEL, 68.3, 240, 0.0
121, LOC_CITY_NAME_ALESIA, 3.8, BUILDING_WALLS, 26.6, 80, 0.0
121, LOC_CITY_NAME_MBAMBA, 11.4, UNIT_CARAVEL, 117.6, 240, 0.0
121, LOC_CITY_NAME_KINCHASSA, 3.8, BUILDING_WALLS, 51.3, 80, 0.0
121, LOC_CITY_NAME_TENOCHTITLAN, 17.1, BUILDING_ALCHEMICAL_SOCIETY, 162.2, 250, 0.0
121, LOC_CITY_NAME_TEAYO, 11.4, BUILDING_WALLS, 11.4, 80, 0.0
121, LOC_CITY_NAME_MALINALCO, 13.3, UNIT_SETTLER, 73.6, 230, 0.0
121, LOC_CITY_NAME_XOCHICALCO, 12.0, DISTRICT_AQUEDUCT, 66.0, 136, 0.0
121, LOC_CITY_NAME_TEXCOCO, 16.0, DISTRICT_HARBOR, 33.0, 214, 0.0
121, LOC_CITY_NAME_CEMPOALA, 4.0, DISTRICT_DIPLOMATIC_QUARTER, 20.0, 108, 0.0
121, LOC_CITY_NAME_ROME, 34.0, BUILDING_UNIVERSITY_SANKORE, 306.8, 710, 0.0
121, LOC_CITY_NAME_OSTIA, 5.7, DISTRICT_DAM, 141.5, 321, 0.0
121, LOC_CITY_NAME_RAVENNA, 16.0, DISTRICT_HARBOR, 152.0, 146, 6.0
121, LOC_CITY_NAME_MEDIOLANUM, 14.0, BUILDING_LIBRARY, 96.0, 90, 6.0
121, LOC_CITY_NAME_CUMAE, 12.0, DISTRICT_ENCAMPMENT, 156.0, 228, 0.0
121, LOC_CITY_NAME_ANTIUM, 30.4, BUILDING_CASTLE, 163.2, 220, 0.0
121, LOC_CITY_NAME_DUROCORTORUM, 7.6, UNIT_SETTLER, 32.7, 260, 0.0
121, LOC_CITY_NAME_KWANGO, 14.0, BUILDING_UNIVERSITY, 145.8, 250, 0.0
121, LOC_CITY_NAME_PUTEOLI, 5.7, DISTRICT_BATH, 32.3, 79, 0.0
121, LOC_CITY_NAME_MBANZA_KONGO, 28.0, BUILDING_WALLS, 28.0, 80, 0.0
121, LOC_CITY_NAME_BABYLON_STK, 27.3, BUILDING_OXFORD_UNIVERSITY, 164.7, 1240, 0.0
121, LOC_CITY_NAME_ESHNUNNA, 14.0, BUILDING_UNIVERSITY, 182.0, 250, 0.0
121, LOC_CITY_NAME_DUR_KURIGALZU, 20.0, UNIT_CARAVEL, 252.0, 240, 12.0
121, LOC_CITY_NAME_DURMUTI, 8.0, BUILDING_UNIVERSITY, 126.9, 250, 0.0
121, LOC_CITY_NAME_TUTTUL, 16.0, BUILDING_POTALA_PALACE, 92.1, 1060, 0.0
121, LOC_CITY_NAME_MARI, 6.0, DISTRICT_GOVERNMENT, 66.3, 151, 0.0
121, LOC_CITY_NAME_JOHANNESBURG, 17.1, UNIT_SPY, 205.0, 225, 0.0
121, LOC_CITY_NAME_BORSIPPA, 5.7, DISTRICT_CAMPUS, 24.7, 272, 0.0
121, LOC_CITY_NAME_STIRLING, 30.0, UNIT_CARAVEL, 100.0, 240, 0.0
121, LOC_CITY_NAME_ROXBURGH, 8.0, BUILDING_UNIVERSITY, 63.7, 250, 0.0
121, LOC_CITY_NAME_CULLEN, 26.6, BUILDING_CASTLE, 159.1, 220, 0.0
121, LOC_CITY_NAME_DUNDEE, 12.0, BUILDING_UNIVERSITY, 178.9, 250, 0.0
121, LOC_CITY_NAME_DUMBARTON, 2.0, BUILDING_UNIVERSITY, 55.1, 250, 0.0
121, LOC_CITY_NAME_HADDINGTON, 8.0, UNIT_KNIGHT, 19.6, 220, 0.0
121, LOC_CITY_NAME_CANBERRA, 13.3, BUILDING_TEMPLE, 127.4, 120, 3.6
121, LOC_CITY_NAME_PERTH, 3.8, DISTRICT_AQUEDUCT, 36.2, 149, 0.0
121, LOC_CITY_NAME_ADELAIDE, 15.2, BUILDING_UNIVERSITY, 56.4, 250, 0.0
121, LOC_CITY_NAME_MELBOURNE, 19.0, BUILDING_UNIVERSITY, 211.8, 250, 0.0
121, LOC_CITY_NAME_NEWCASTLE, 7.6, DISTRICT_CAMPUS, 161.5, 190, 0.0
121, LOC_CITY_NAME_GEELONG, 11.4, DISTRICT_CAMPUS, 49.4, 228, 0.0
121, LOC_CITY_NAME_PATNA, 40.0, BUILDING_CASTLE, 40.0, 220, 0.0
121, LOC_CITY_NAME_DELHI, 8.0, BUILDING_UNIVERSITY, 254.7, 250, 4.7
121, LOC_CITY_NAME_MADURAI, 34.0, BUILDING_UNIVERSITY_SANKORE, 262.0, 710, 0.0
121, LOC_CITY_NAME_MUMBAI, 44.0, BUILDING_CASTLE, 180.7, 220, 0.0
121, LOC_CITY_NAME_CHENNAI, 10.0, DISTRICT_CAMPUS, 26.8, 228, 0.0
121, LOC_CITY_NAME_BANGALORE, 16.0, UNIT_CARAVEL, 66.7, 240, 0.0
121, LOC_CITY_NAME_PELLA, 64.0, BUILDING_MARKET, 64.0, 120, 0.0
121, LOC_CITY_NAME_DION, 46.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 161.2, 137, 24.2
121, LOC_CITY_NAME_ALEXANDRIA_TROAS, 7.6, BUILDING_LIGHTHOUSE, 82.4, 120, 0.0
121, LOC_CITY_NAME_PYDNA, 14.0, DISTRICT_CAMPUS, 64.5, 204, 0.0
121, LOC_CITY_NAME_AMPHIPOLIS, 12.0, UNIT_CARAVEL, 214.1, 240, 0.0
121, LOC_CITY_NAME_SAMARKAND, 4.0, BUILDING_MARKET, 71.2, 120, 0.0
121, LOC_CITY_NAME_SAMARKAND, 43.0, BUILDING_MARKET, 114.2, 120, 0.0
121, LOC_CITY_NAME_AUCKLAND, 9.6, DISTRICT_INDUSTRIAL_ZONE, 64.7, 228, 0.0
121, LOC_CITY_NAME_MUSCAT, 9.0, UNIT_PIKEMAN, 115.9, 180, 0.0
121, LOC_CITY_NAME_GENEVA, 2.8, BUILDING_WATER_MILL, 30.8, 80, 0.0
121, LOC_CITY_NAME_LISBON, 4.8, UNIT_TREBUCHET, 38.4, 200, 0.0
121, LOC_CITY_NAME_SINGAPORE, 0.9, BUILDING_WATER_MILL, 74.9, 80, 0.0
121, LOC_CITY_NAME_BOLOGNA, 18.0, BUILDING_CASTLE, 18.0, 220, 0.0
121, LOC_CITY_NAME_KUMASI, 7.6, BUILDING_AMPHITHEATER, 79.6, 150, 0.0
121, LOC_CITY_NAME_BRUSSELS, 5.6, UNIT_TRADER, 33.6, 83, 0.0
121, LOC_CITY_NAME_MOHENJO_DARO, 13.5, BUILDING_CASTLE, 54.0, 220, 0.0
121, LOC_CITY_NAME_ANTIOCH, 12.0, BUILDING_CASTLE, 69.7, 220, 0.0
121, LOC_CITY_NAME_HATTUSA, 2.0, BUILDING_WATER_MILL, 57.6, 80, 0.0
121, LOC_CITY_NAME_HUNZA, 16.5, BUILDING_CASTLE, 148.5, 220, 0.0
122, LOC_CITY_NAME_LISBON_STK, 20.9, UNIT_TRADER, 68.4, 68, 0.4
122, LOC_CITY_NAME_COIMBRA, 11.7, BUILDING_WALLS, 23.7, 80, 0.0
122, LOC_CITY_NAME_GUARDA, 13.8, BUILDING_HALICARNASSUS_MAUSOLEUM, 158.0, 400, 0.0
122, LOC_CITY_NAME_ADUATUCA, 43.5, DISTRICT_ENCAMPMENT, 43.5, 228, 0.0
122, LOC_CITY_NAME_RATUMACOS, 10.8, BUILDING_LIBRARY, 75.9, 90, 0.0
122, LOC_CITY_NAME_BIBRAX, 15.2, BUILDING_ALCHEMICAL_SOCIETY, 54.9, 250, 0.0
122, LOC_CITY_NAME_AVARICUM, 7.6, BUILDING_FORBIDDEN_CITY, 83.6, 920, 0.0
122, LOC_CITY_NAME_LISIEUX, 1.9, UNIT_CARAVEL, 70.2, 240, 0.0
122, LOC_CITY_NAME_ALESIA, 3.8, BUILDING_WALLS, 30.4, 80, 0.0
122, LOC_CITY_NAME_MBAMBA, 11.4, UNIT_CARAVEL, 129.0, 240, 0.0
122, LOC_CITY_NAME_KINCHASSA, 3.8, BUILDING_WALLS, 55.1, 80, 0.0
122, LOC_CITY_NAME_TENOCHTITLAN, 17.1, BUILDING_ALCHEMICAL_SOCIETY, 179.3, 250, 0.0
122, LOC_CITY_NAME_TEAYO, 11.4, BUILDING_WALLS, 22.8, 80, 0.0
122, LOC_CITY_NAME_MALINALCO, 13.3, UNIT_SETTLER, 86.9, 230, 0.0
122, LOC_CITY_NAME_XOCHICALCO, 18.0, DISTRICT_AQUEDUCT, 84.0, 136, 0.0
122, LOC_CITY_NAME_TEXCOCO, 16.0, DISTRICT_HARBOR, 49.0, 214, 0.0
122, LOC_CITY_NAME_CEMPOALA, 4.0, DISTRICT_DIPLOMATIC_QUARTER, 24.0, 108, 0.0
122, LOC_CITY_NAME_TEXCOCO, 83.0, DISTRICT_HARBOR, 132.0, 214, 0.0
122, LOC_CITY_NAME_ROME, 34.0, BUILDING_UNIVERSITY_SANKORE, 340.8, 710, 0.0
122, LOC_CITY_NAME_OSTIA, 5.7, DISTRICT_DAM, 147.2, 321, 0.0
122, LOC_CITY_NAME_RAVENNA, 22.0, BUILDING_BARRACKS, 22.0, 90, 0.0
122, LOC_CITY_NAME_MEDIOLANUM, 40.0, BUILDING_CASTLE, 40.0, 220, 0.0
122, LOC_CITY_NAME_CUMAE, 12.0, DISTRICT_ENCAMPMENT, 168.0, 228, 0.0
122, LOC_CITY_NAME_ANTIUM, 30.4, BUILDING_CASTLE, 193.6, 220, 0.0
122, LOC_CITY_NAME_DUROCORTORUM, 5.7, UNIT_SETTLER, 38.4, 260, 0.0
122, LOC_CITY_NAME_KWANGO, 14.0, BUILDING_UNIVERSITY, 159.8, 250, 0.0
122, LOC_CITY_NAME_PUTEOLI, 5.7, DISTRICT_BATH, 38.0, 79, 0.0
122, LOC_CITY_NAME_MBANZA_KONGO, 28.0, BUILDING_WALLS, 56.0, 80, 0.0
122, LOC_CITY_NAME_BABYLON_STK, 27.3, BUILDING_OXFORD_UNIVERSITY, 192.0, 1240, 0.0
122, LOC_CITY_NAME_ESHNUNNA, 14.0, BUILDING_UNIVERSITY, 196.0, 250, 0.0
