Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers, Fav Tech, Combat Desire
114, 22, 305, 0, 45, 0:0, 0:0, NO_TECH, 0.0
114, 23, 90, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
114, 24, 130, 0, 0, 0:0, 0:0, NO_TECH, -0.1
114, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
115, 0, 20, 0, 45, 1:1, 1:3, TECH_STIRRUPS, 2.4
115, 1, 280, 0, 35, 1:1, 1:3, TECH_GUNPOWDER, 0.9
115, 2, 183, 80, 35, 0:1, 1:1, TECH_STIRRUPS, 0.5
115, 2, WAR FOOTING
115, 3, 140, 0, 80, 5:0, 3:1, TECH_MASONRY, 2.7
115, 4, 145, 45, 45, 1:0, 1:3, TECH_METAL_CASTING, 3.6
115, 5, 155, 0, 90, 1:2, 2:3, TECH_BALLISTICS, 4.2
115, 6, 0, 0, 135, 3:0, 1:3, TECH_GUNPOWDER, 2.6
115, 7, 0, 0, 225, 3:0, 1:3, TECH_GUNPOWDER, 2.8
115, 8, 270, 60, 175, 1:0, 1:3, TECH_GUNPOWDER, 2.0
115, 9, 290, 0, 270, 2:2, 1:3, TECH_MILITARY_TACTICS, 0.8
115, 10, 160, 0, 0, 0:0, 0:0, NO_TECH, 0.0
115, 11, 80, 0, 100, 0:0, 0:0, TECH_GUNPOWDER, 0.0
115, 12, 80, 0, 135, 0:0, 0:0, NO_TECH, 0.2
115, 13, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
115, 15, 115, 0, 140, 0:0, 0:0, TECH_GUNPOWDER, 0.1
115, 16, 225, 0, 0, 0:0, 0:0, NO_TECH, 0.0
115, 17, 180, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
115, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
115, 19, 125, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
115, 20, 100, 60, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
115, 21, 60, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.6
115, 22, 210, 0, 90, 0:0, 0:0, NO_TECH, 0.0
115, 23, 90, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
115, 24, 130, 0, 0, 0:0, 0:0, NO_TECH, -0.1
115, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
116, 0, 20, 0, 90, 1:1, 1:3, TECH_STIRRUPS, 2.4
116, 1, 280, 0, 35, 1:1, 1:3, TECH_GUNPOWDER, 0.0
116, 2, 183, 80, 80, 0:1, 1:1, TECH_STIRRUPS, 0.5
116, 2, WAR FOOTING
116, 3, 140, 0, 80, 5:0, 3:1, TECH_MASONRY, 3.0
116, 4, 145, 45, 90, 1:0, 1:3, TECH_METAL_CASTING, 3.6
116, 5, 150, 0, 90, 2:1, 2:3, TECH_BALLISTICS, 4.2
116, 6, 0, 0, 135, 3:1, 1:3, TECH_GUNPOWDER, 2.8
116, 7, 0, 0, 225, 3:0, 1:3, TECH_GUNPOWDER, 2.6
116, 8, 270, 45, 115, 1:0, 1:3, TECH_GUNPOWDER, 2.0
116, 9, 335, 0, 175, 1:4, 1:3, TECH_MILITARY_TACTICS, 0.7
116, 10, 160, 0, 0, 0:0, 0:0, NO_TECH, 0.0
116, 11, 125, 0, 100, 0:0, 0:0, TECH_GUNPOWDER, 0.1
116, 12, 80, 0, 135, 0:0, 0:0, NO_TECH, 0.3
116, 13, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
116, 15, 115, 0, 140, 0:0, 0:0, TECH_GUNPOWDER, 0.1
116, 16, 270, 0, 0, 0:0, 0:0, NO_TECH, 0.0
116, 17, 180, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
116, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
116, 19, 125, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
116, 20, 75, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
116, 21, 35, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.6
116, 22, 255, 0, 90, 0:0, 0:0, NO_TECH, 0.0
116, 23, 45, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
116, 24, 130, 0, 0, 0:0, 0:0, NO_TECH, -0.1
116, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
117, 0, 20, 0, 90, 1:1, 1:3, TECH_STIRRUPS, 2.4
117, 1, 280, 0, 35, 1:1, 1:3, TECH_GUNPOWDER, 0.8
117, 2, 145, 80, 80, 0:1, 1:1, TECH_STIRRUPS, 2.2
117, 2, WAR FOOTING
117, 3, 140, 0, 80, 0:0, 3:1, TECH_MASONRY, 3.6
117, 4, 100, 90, 90, 1:0, 1:3, TECH_METAL_CASTING, 3.7
117, 5, 150, 0, 90, 2:1, 2:3, TECH_BALLISTICS, 4.0
117, 6, 0, 0, 135, 3:0, 1:3, TECH_GUNPOWDER, 2.7
117, 7, 0, 0, 270, 3:0, 1:3, TECH_GUNPOWDER, 2.6
117, 8, 245, 45, 75, 1:0, 1:3, TECH_GUNPOWDER, 1.9
117, 9, 280, 0, 220, 1:2, 1:3, TECH_MILITARY_TACTICS, 0.8
117, 10, 160, 0, 0, 0:0, 0:0, NO_TECH, 0.0
117, 11, 125, 0, 55, 0:0, 0:0, TECH_GUNPOWDER, 0.0
117, 12, 80, 0, 90, 0:0, 0:0, NO_TECH, 0.2
117, 13, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
117, 15, 115, 0, 140, 0:0, 0:0, TECH_GUNPOWDER, 0.1
117, 16, 225, 0, 0, 0:0, 0:0, NO_TECH, 0.0
117, 17, 180, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
117, 18, 180, 0, 0, 0:0, 0:0, NO_TECH, 0.0
117, 19, 125, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
117, 20, 75, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
117, 21, 35, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.6
117, 22, 205, 0, 90, 0:0, 0:0, NO_TECH, 0.0
117, 23, 0, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 1.0
117, 24, 130, 0, 45, 0:0, 0:0, NO_TECH, -0.1
117, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
118, 0, 20, 0, 45, 1:1, 1:3, TECH_STIRRUPS, 2.4
118, 1, 325, 0, 35, 1:1, 1:3, TECH_GUNPOWDER, 0.8
118, 2, 190, 35, 45, 1:1, 1:1, TECH_STIRRUPS, 0.5
118, 2, WAR FOOTING
118, 3, 185, 0, 80, 0:0, 3:1, TECH_MASONRY, 3.1
118, 4, 55, 90, 90, 1:0, 1:3, TECH_METAL_CASTING, 3.7
118, 5, 150, 0, 180, 1:1, 2:3, NO_TECH, 4.2
118, 6, 0, 0, 135, 3:0, 1:3, TECH_METAL_CASTING, 2.8
118, 7, 0, 0, 225, 3:0, 1:3, TECH_GUNPOWDER, 2.6
118, 8, 335, 45, 75, 1:1, 1:3, TECH_METAL_CASTING, 1.9
118, 9, 280, 0, 135, 1:3, 1:3, TECH_MILITARY_TACTICS, 0.7
118, 10, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
118, 11, 80, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
118, 12, 80, 0, 90, 0:0, 0:0, NO_TECH, 0.3
118, 13, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
118, 15, 115, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.1
118, 16, 270, 0, 0, 0:0, 0:0, NO_TECH, 0.0
118, 17, 180, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
118, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
118, 19, 125, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
118, 20, 75, 0, 40, 0:0, 0:0, TECH_GUNPOWDER, 0.0
118, 21, 35, 65, 0, 0:0, 0:0, TECH_GUNPOWDER, 1.6
118, 22, 170, 0, 135, 0:0, 0:0, NO_TECH, 0.0
118, 23, 0, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 1.0
118, 24, 130, 0, 45, 0:0, 0:0, NO_TECH, -0.1
118, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
119, 0, 20, 0, 45, 1:0, 1:3, TECH_STIRRUPS, 2.4
119, 1, 325, 0, 35, 1:1, 1:3, TECH_GUNPOWDER, 0.0
119, 2, 190, 35, 0, 1:1, 1:1, TECH_STIRRUPS, 0.5
119, 2, WAR FOOTING
119, 3, 185, 0, 90, 0:0, 3:1, NO_TECH, 3.1
119, 4, 55, 90, 45, 1:0, 1:3, TECH_METAL_CASTING, 3.7
119, 5, 150, 0, 90, 1:1, 2:3, NO_TECH, 4.3
119, 6, 55, 0, 135, 3:3, 1:3, TECH_METAL_CASTING, 2.8
119, 7, 0, 0, 270, 3:0, 1:3, TECH_GUNPOWDER, 2.6
119, 8, 285, 45, 75, 1:1, 1:3, TECH_METAL_CASTING, 2.0
119, 9, 235, 0, 135, 1:4, 1:3, TECH_MILITARY_TACTICS, 2.8
119, 10, 125, 0, 0, 0:0, 0:0, NO_TECH, 0.0
119, 11, 45, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
119, 12, 80, 0, 180, 0:0, 0:0, NO_TECH, 1.2
119, 13, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
119, 15, 160, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
119, 16, 270, 0, 0, 0:0, 0:0, NO_TECH, 0.0
119, 17, 180, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
119, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
119, 19, 125, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
119, 20, 75, 0, 75, 0:0, 0:0, TECH_GUNPOWDER, 0.0
119, 21, 35, 65, 0, 0:0, 0:0, TECH_GUNPOWDER, 1.6
119, 22, 210, 0, 90, 0:0, 0:0, NO_TECH, 0.0
119, 23, 0, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 1.0
119, 24, 130, 0, 45, 0:0, 0:0, NO_TECH, -0.1
119, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
120, 0, 20, 0, 45, 1:0, 1:3, TECH_STIRRUPS, 2.5
120, 1, 280, 0, 35, 1:1, 1:3, TECH_GUNPOWDER, 0.4
120, 2, 145, 90, 0, 0:1, 1:1, TECH_STIRRUPS, 2.0
120, 2, WAR FOOTING
120, 3, 230, 0, 125, 1:0, 3:1, NO_TECH, 2.3
120, 4, 55, 90, 90, 1:1, 1:3, TECH_METAL_CASTING, 3.7
120, 5, 150, 0, 90, 2:1, 2:3, NO_TECH, 4.3
120, 6, 105, 0, 135, 3:2, 1:3, TECH_METAL_CASTING, 2.6
120, 7, 0, 0, 270, 3:0, 1:3, TECH_METAL_CASTING, 2.6
120, 8, 285, 35, 75, 1:1, 1:3, TECH_METAL_CASTING, 3.8
120, 9, 190, 0, 175, 1:1, 1:3, TECH_MILITARY_TACTICS, 2.0
120, 10, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
120, 11, 0, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 1.0
120, 12, 80, 0, 135, 0:0, 0:0, NO_TECH, 0.3
120, 13, 0, 0, 0, 0:0, 0:0, NO_TECH, 1.0
120, 15, 145, 0, 50, 0:0, 0:0, TECH_GUNPOWDER, 0.0
120, 16, 270, 0, 0, 0:0, 0:0, NO_TECH, 0.0
120, 17, 180, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
120, 18, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
120, 19, 125, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
120, 20, 40, 0, 75, 0:0, 0:0, TECH_GUNPOWDER, 0.0
120, 21, 35, 25, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.7
120, 22, 165, 0, 45, 0:0, 0:0, NO_TECH, 0.0
120, 23, 0, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 1.0
120, 24, 130, 0, 45, 0:0, 0:0, NO_TECH, -0.1
120, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
121, 0, 20, 0, 0, 1:0, 1:3, TECH_STIRRUPS, 2.5
121, 1, 280, 0, 35, 1:1, 1:3, TECH_GUNPOWDER, 0.7
121, 2, 145, 90, 0, 0:1, 2:1, TECH_STIRRUPS, 2.0
121, 2, WAR FOOTING
121, 3, 230, 0, 90, 1:0, 3:3, NO_TECH, 2.3
121, 4, 55, 90, 90, 1:0, 1:3, TECH_METAL_CASTING, 3.8
121, 5, 150, 0, 45, 2:0, 2:3, NO_TECH, 4.3
121, 6, 105, 0, 135, 3:2, 1:3, TECH_METAL_CASTING, 2.7
121, 7, 0, 45, 270, 2:0, 1:3, TECH_METAL_CASTING, 2.6
121, 8, 250, 35, 40, 1:1, 1:3, TECH_METAL_CASTING, 4.1
121, 9, 235, 0, 130, 1:1, 1:3, TECH_MILITARY_TACTICS, 2.7
121, 10, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
121, 11, 35, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
121, 12, 80, 0, 135, 0:0, 0:0, NO_TECH, 0.2
121, 13, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
121, 15, 190, 0, 50, 0:0, 0:0, TECH_GUNPOWDER, 0.0
121, 16, 270, 0, 0, 0:0, 0:0, NO_TECH, 0.0
121, 17, 180, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
121, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
121, 19, 125, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
121, 20, 40, 0, 75, 0:0, 0:0, TECH_GUNPOWDER, 0.0
121, 21, 35, 25, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.7
121, 22, 215, 0, 90, 0:0, 0:0, NO_TECH, 0.0
121, 23, 45, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
121, 24, 130, 0, 45, 0:0, 0:0, NO_TECH, -0.1
121, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
122, 0, 20, 0, 90, 1:0, 1:3, TECH_STIRRUPS, 2.5
122, 1, 190, 0, 35, 1:1, 1:3, TECH_GUNPOWDER, 2.7
122, 2, 145, 90, 0, 0:1, 2:1, TECH_STIRRUPS, 2.0
122, 2, WAR FOOTING
122, 3, 230, 0, 125, 0:0, 3:1, NO_TECH, 2.3
122, 4, 55, 90, 90, 1:0, 1:3, TECH_METAL_CASTING, 4.0
122, 5, 95, 0, 90, 1:2, 1:3, NO_TECH, 4.5
122, 6, 105, 45, 180, 3:2, 1:3, TECH_METAL_CASTING, 2.6
122, 7, 0, 45, 270, 2:0, 1:3, TECH_METAL_CASTING, 2.6
122, 8, 290, 35, 40, 1:1, 1:3, TECH_METAL_CASTING, 4.2
122, 9, 235, 0, 215, 1:1, 1:3, TECH_MILITARY_TACTICS, 3.0
122, 10, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
122, 11, 45, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
122, 12, 80, 0, 180, 0:0, 0:0, NO_TECH, 1.3
122, 13, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
122, 15, 145, 0, 50, 0:0, 0:0, TECH_GUNPOWDER, 0.0
122, 16, 225, 0, 0, 0:0, 0:0, NO_TECH, 0.0
122, 17, 180, 0, 35, 0:0, 0:0, TECH_GUNPOWDER, 0.0
122, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
122, 19, 125, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
122, 20, 40, 0, 80, 0:0, 0:0, TECH_GUNPOWDER, 0.0
122, 21, 35, 25, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.7
122, 22, 210, 0, 90, 0:0, 0:0, NO_TECH, 0.0
122, 23, 45, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
122, 24, 130, 0, 45, 0:0, 0:0, NO_TECH, -0.1
122, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
123, 0, 20, 0, 90, 1:0, 1:3, TECH_STIRRUPS, 2.5
123, 1, 275, 0, 35, 1:1, 1:3, TECH_METAL_CASTING, 0.0
123, 2, 100, 90, 0, 0:1, 2:1, TECH_STIRRUPS, 2.0
123, 2, WAR FOOTING
123, 3, 230, 0, 80, 0:0, 3:1, TECH_MILITARY_ENGINEERING, 2.4
123, 4, 55, 45, 45, 1:1, 1:3, TECH_METAL_CASTING, 4.0
123, 5, 95, 0, 90, 1:0, 1:3, NO_TECH, 4.0
123, 6, 105, 45, 135, 3:2, 1:3, TECH_METAL_CASTING, 2.7
123, 7, 0, 45, 225, 2:0, 1:3, TECH_METAL_CASTING, 2.6
123, 8, 340, 35, 40, 1:1, 1:3, TECH_METAL_CASTING, 2.2
123, 9, 235, 0, 175, 1:1, 1:3, TECH_MILITARY_TACTICS, 3.0
123, 10, 0, 0, 45, 0:0, 0:0, NO_TECH, 1.0
123, 11, 45, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
123, 12, 80, 0, 220, 0:0, 0:0, NO_TECH, 2.2
123, 13, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
123, 15, 190, 0, 50, 0:0, 0:0, TECH_GUNPOWDER, 0.0
123, 16, 270, 0, 0, 0:0, 0:0, NO_TECH, 0.0
123, 17, 90, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
123, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
123, 19, 125, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
123, 20, 85, 0, 45, 0:0, 0:0, TECH_GUNPOWDER, 0.1
123, 21, 0, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 1.2
123, 22, 330, 0, 90, 0:0, 0:0, NO_TECH, 0.0
123, 23, 45, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, -0.1
123, 24, 130, 0, 0, 0:0, 0:0, NO_TECH, -0.1
123, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
124, 0, 20, 0, 90, 1:0, 1:3, TECH_STIRRUPS, 2.5
124, 1, 275, 0, 35, 1:1, 1:3, TECH_METAL_CASTING, 0.5
124, 2, 100, 90, 0, 0:1, 2:1, TECH_STIRRUPS, 2.0
124, 2, WAR FOOTING
124, 3, 180, 0, 125, 0:0, 3:1, TECH_MILITARY_ENGINEERING, 3.2
124, 4, 55, 45, 45, 1:0, 1:3, TECH_MILITARY_SCIENCE, 4.0
124, 5, 95, 0, 90, 1:0, 1:3, NO_TECH, 4.5
124, 6, 105, 45, 90, 3:2, 1:3, TECH_METAL_CASTING, 2.7
124, 7, 0, 45, 270, 1:0, 1:3, TECH_METAL_CASTING, 2.6
124, 8, 340, 0, 40, 0:1, 1:3, TECH_METAL_CASTING, 2.2
124, 9, 280, 0, 260, 1:1, 1:3, TECH_MILITARY_TACTICS, 3.0
124, 10, 45, 0, 45, 0:0, 0:0, NO_TECH, 0.0
124, 11, 0, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 1.0
124, 12, 80, 0, 220, 0:0, 0:0, NO_TECH, 2.3
124, 13, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
124, 15, 160, 0, 50, 0:0, 0:0, TECH_METAL_CASTING, 0.0
124, 16, 270, 0, 0, 0:0, 0:0, NO_TECH, 0.0
124, 17, 90, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
124, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
124, 19, 125, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
124, 20, 85, 0, 45, 0:0, 0:0, TECH_GUNPOWDER, 0.0
124, 21, 0, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 1.2
124, 22, 295, 0, 135, 0:0, 0:0, NO_TECH, 0.0
124, 23, 0, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 0.9
124, 24, 130, 0, 0, 0:0, 0:0, NO_TECH, -0.1
124, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
125, 0, 20, 0, 45, 1:0, 1:3, TECH_STIRRUPS, 2.5
125, 1, 385, 0, 0, 1:1, 1:3, TECH_METAL_CASTING, 0.8
125, 2, 100, 90, 0, 0:1, 2:1, TECH_STIRRUPS, 2.0
125, 2, WAR FOOTING
125, 3, 230, 0, 125, 0:0, 3:3, TECH_GUNPOWDER, 2.3
125, 4, 55, 45, 45, 1:0, 1:3, TECH_MILITARY_SCIENCE, 4.0
125, 5, 95, 0, 90, 1:0, 1:3, NO_TECH, 4.5
125, 6, 105, 45, 90, 3:3, 1:3, TECH_METAL_CASTING, 2.7
125, 7, 0, 45, 270, 1:0, 1:3, TECH_METAL_CASTING, 2.6
125, 8, 290, 0, 40, 1:1, 1:3, TECH_METAL_CASTING, 4.5
125, 9, 225, 0, 225, 1:0, 1:3, TECH_MILITARY_TACTICS, 2.7
125, 10, 100, 0, 45, 0:0, 0:0, NO_TECH, 0.0
125, 11, 45, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 0.0
125, 12, 80, 0, 220, 0:0, 0:0, NO_TECH, 2.2
125, 13, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
125, 15, 160, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 0.0
125, 16, 325, 0, 0, 0:0, 0:0, NO_TECH, 0.0
125, 17, 90, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
125, 18, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
125, 19, 90, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
125, 20, 120, 0, 45, 0:0, 0:0, TECH_GUNPOWDER, 0.0
125, 21, 0, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 1.2
125, 22, 250, 0, 90, 0:0, 0:0, NO_TECH, 0.0
125, 23, 90, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, -0.1
125, 24, 185, 0, 0, 0:0, 0:0, NO_TECH, -0.1
125, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
126, 0, 20, 0, 45, 1:0, 1:3, TECH_STIRRUPS, 2.5
126, 1, 385, 0, 0, 1:1, 1:3, TECH_METAL_CASTING, 0.9
126, 2, 100, 90, 0, 0:1, 2:1, TECH_STIRRUPS, 2.0
126, 2, WAR FOOTING
126, 3, 230, 0, 90, 0:0, 3:1, TECH_GUNPOWDER, 2.4
126, 4, 55, 45, 100, 1:1, 1:3, TECH_MILITARY_SCIENCE, 4.0
126, 5, 95, 0, 90, 1:0, 1:3, NO_TECH, 4.5
126, 6, 105, 0, 90, 3:2, 1:3, TECH_METAL_CASTING, 2.6
126, 7, 0, 45, 325, 1:0, 1:3, TECH_METAL_CASTING, 2.6
126, 8, 290, 55, 85, 1:1, 1:3, TECH_METAL_CASTING, 4.5
126, 9, 180, 0, 180, 1:2, 1:3, TECH_MILITARY_TACTICS, 3.1
126, 10, 145, 0, 45, 0:0, 0:0, NO_TECH, 0.0
126, 11, 100, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 0.0
126, 12, 80, 0, 230, 0:0, 0:0, NO_TECH, 2.3
126, 13, 45, 0, 0, 0:0, 0:0, NO_TECH, 0.0
126, 15, 170, 0, 163, 0:0, 0:0, TECH_METAL_CASTING, 0.0
126, 16, 380, 0, 0, 0:0, 0:0, NO_TECH, 0.0
126, 17, 90, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
126, 18, 200, 0, 0, 0:0, 0:0, NO_TECH, 0.0
126, 19, 125, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
126, 20, 75, 0, 85, 0:0, 0:0, TECH_GUNPOWDER, 0.2
126, 21, 0, 35, 0, 0:0, 0:0, TECH_METAL_CASTING, 1.9
126, 22, 235, 0, 45, 0:0, 0:0, NO_TECH, 0.0
126, 23, 190, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 0.0
126, 24, 240, 0, 0, 0:0, 0:0, NO_TECH, 0.0
126, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
127, 0, 20, 0, 90, 1:0, 1:3, TECH_STIRRUPS, 2.5
127, 1, 430, 0, 0, 1:1, 1:3, TECH_METAL_CASTING, 0.1
127, 2, 100, 35, 0, 0:1, 2:1, TECH_STIRRUPS, 2.0
127, 2, WAR FOOTING
127, 3, 230, 0, 150, 0:0, 3:1, TECH_GUNPOWDER, 2.4
127, 4, 110, 45, 145, 1:0, 1:3, TECH_MILITARY_SCIENCE, 10.0
127, 5, 95, 0, 200, 1:0, 1:3, TECH_REPLACEABLE_PARTS, 4.5
127, 6, 50, 0, 90, 3:1, 1:3, TECH_METAL_CASTING, 2.6
127, 7, 0, 0, 380, 1:0, 1:3, TECH_METAL_CASTING, 2.6
127, 8, 290, 55, 40, 1:1, 1:3, TECH_MILITARY_SCIENCE, 4.5
127, 9, 225, 0, 235, 1:0, 1:3, TECH_MILITARY_TACTICS, 2.0
127, 10, 200, 0, 110, 0:0, 0:0, TECH_METAL_CASTING, 0.0
127, 11, 155, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 0.0
127, 12, 80, 0, 330, 0:0, 0:0, NO_TECH, 2.2
127, 13, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
127, 15, 170, 0, 163, 0:0, 0:0, TECH_METAL_CASTING, 0.1
127, 16, 380, 0, 0, 0:0, 0:0, NO_TECH, 0.0
127, 17, 90, 0, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
127, 18, 200, 0, 0, 0:0, 0:0, NO_TECH, 0.0
127, 19, 125, 45, 0, 0:0, 0:0, TECH_GUNPOWDER, 0.0
127, 20, 35, 0, 85, 0:0, 0:0, TECH_GUNPOWDER, 0.2
127, 21, 0, 35, 0, 0:0, 0:0, TECH_METAL_CASTING, 1.9
127, 22, 340, 0, 135, 0:0, 0:0, NO_TECH, 0.0
127, 23, 300, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 0.0
127, 24, 240, 0, 0, 0:0, 0:0, NO_TECH, 0.0
127, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
128, 0, 45, 0, 90, 1:0, 1:3, TECH_STIRRUPS, 1.5
128, 1, 440, 0, 0, 1:1, 1:3, TECH_METAL_CASTING, 0.9
128, 2, 100, 35, 0, 0:1, 2:1, TECH_STIRRUPS, 2.5
128, 2, WAR FOOTING
128, 3, 230, 0, 150, 4:0, 3:1, TECH_GUNPOWDER, 2.4
128, 4, 110, 45, 155, 0:0, 1:3, TECH_MILITARY_SCIENCE, 4.0
128, 5, 95, 0, 200, 1:0, 2:3, TECH_REPLACEABLE_PARTS, 4.5
128, 6, 100, 0, 90, 3:1, 1:3, TECH_METAL_CASTING, 2.7
128, 7, 0, 0, 335, 1:0, 1:3, TECH_METAL_CASTING, 2.7
128, 8, 290, 55, 0, 1:1, 1:3, TECH_MILITARY_SCIENCE, 4.6
128, 9, 225, 0, 340, 1:1, 1:3, TECH_MILITARY_TACTICS, 3.1
128, 10, 155, 110, 45, 0:0, 0:0, TECH_METAL_CASTING, 1.5
128, 11, 100, 0, 0, 0:0, 0:0, TECH_METAL_CASTING, 0.0
128, 12, 170, 0, 385, 0:0, 0:0, NO_TECH, 2.1
128, 13, 200, 0, 0, 0:0, 0:0, NO_TECH, 0.0
