Game Turn, Range, Value, Seed, Type, Location
122, 1, 0, 2293116685, sync, GetNextBuyablePlot picker
122, 1, 0, 4119736002, sync, GetNextBuyablePlot picker
122, 2, 1, 1272263891, sync, GetNextBuyablePlot picker
122, 1, 0, 2920413200, sync, GetNextBuyablePlot picker
122, 2, 0, 2208018185, sync, GetNextBuyablePlot picker
122, 1, 0, 580154638, sync, GetNextBuyablePlot picker
122, 1, 0, 196365103, sync, GetNextBuyablePlot picker
122, 1, 0, 427324, sync, GetNextBuyablePlot picker
122, 1, 0, 1204236997, sync, GetNextBuyablePlot picker
122, 2, 1, 2326189082, sync, GetNextBuyablePlot picker
122, 1, 0, 2210687819, sync, GetNextBuyablePlot picker
122, 1, 0, 4199856424, sync, GetNextBuyablePlot picker
122, 3, 2, 3278714433, sync, GetNextBuyablePlot picker
122, 4, 1, 4081981414, sync, GetNextBuyablePlot picker
122, 2, 0, 1164734759, sync, City Build District Choice
122, 2, 1, 80756692, sync, City Build District Choice
122, 2, 0, 2987783549, sync, GetNextBuyablePlot picker
122, 2, 0, 533974130, sync, GetNextBuyablePlot picker
122, 3, 0, 665123011, sync, GetNextBuyablePlot picker
122, 5, 2, 249267520, sync, GetNextBuyablePlot picker
122, 2, 1, 2240900217, sync, GetNextBuyablePlot picker
122, 2, 0, 3431873982, sync, GetNextBuyablePlot picker
122, 4, 1, 1851022879, sync, GetNextBuyablePlot picker
122, 1, 0, 1502852460, sync, GetNextBuyablePlot picker
122, 2, 0, 3803404085, sync, City Build District Choice
122, 86, 3, 317487050, sync, NameManager::GetUnitNamePart
122, 81, 58, 191544635, sync, NameManager::GetUnitNamePart
122, 1, 0, 3099376728, sync, GetNextBuyablePlot picker
122, 1, 0, 768553393, sync, GetNextBuyablePlot picker
122, 1, 0, 37897878, sync, GetNextBuyablePlot picker
122, 1, 0, 3585995287, sync, GetNextBuyablePlot picker
122, 1, 0, 4134356484, sync, GetNextBuyablePlot picker
122, 1, 0, 1660172269, sync, GetNextBuyablePlot picker
122, 2, 0, 4183045666, sync, City Build District Choice
122, 2, 1, 1369807027, sync, City Build District Choice
122, 2, 0, 3313155696, sync, GetNextBuyablePlot picker
122, 1, 0, 904488425, sync, GetNextBuyablePlot picker
122, 1, 0, 212046446, sync, GetNextBuyablePlot picker
122, 1, 0, 1733758223, sync, GetNextBuyablePlot picker
122, 2, 0, 1856328092, sync, GetNextBuyablePlot picker
122, 1, 0, 904492965, sync, GetNextBuyablePlot picker
122, 5, 0, 2239391610, sync, Random Direction
122, 10, 1, 587295531, sync, Random Direction
122, 3, 1, 612625288, sync, Random Direction
122, 1, 0, 1897851169, sync, Random Direction
122, 2, 0, 1169654086, sync, GetNextBuyablePlot picker
122, 1, 0, 1521061639, sync, GetNextBuyablePlot picker
122, 1, 0, 2855286836, sync, GetNextBuyablePlot picker
122, 1, 0, 3554670173, sync, GetNextBuyablePlot picker
122, 1, 0, 2623171538, sync, GetNextBuyablePlot picker
122, 1, 0, 3586528419, sync, GetNextBuyablePlot picker
122, 1, 0, 3098715040, sync, GetNextBuyablePlot picker
122, 12, 10, 1068145497, sync, Unit Combat Damage
122, 100, 32, 3603919646, sync, Random value for CombatResults Object
122, 100, 30, 1385912319, sync, Random value for CombatResults Object
122, 100, 8, 1328437708, sync, Random value for CombatResults Object
122, 2, 1, 367039509, sync, GetNextBuyablePlot picker
122, 1, 0, 2600182570, sync, GetNextBuyablePlot picker
122, 3, 2, 2237101339, sync, GetNextBuyablePlot picker
122, 1, 0, 3654108856, sync, GetNextBuyablePlot picker
122, 3, 2, 2990759057, sync, GetNextBuyablePlot picker
122, 27, 24, 3590899702, sync, Choosing a Citizen Name
122, 5, 4, 3975038967, sync, BT Research Choice
122, 1, 0, 3681293924, sync, GetNextBuyablePlot picker
122, 7, 5, 288370893, sync, Random Direction
122, 8, 0, 3421597058, sync, Random Direction
122, 10, 5, 431320211, sync, Random Direction
122, 7, 4, 2248553680, sync, Selecting a random new quest
122, 2, 1, 2644249801, sync, Choosing random tech type for Trigger Tech Boost quest
122, 2, 1, 2479677390, sync, GetNextBuyablePlot picker
122, 7, 3, 3250601711, sync, Random Direction
122, 10, 8, 1843514876, sync, Random Direction
122, 5, 0, 3805260933, sync, Random Direction
122, 1, 0, 215689946, sync, GetNextBuyablePlot picker
122, 4, 1, 3204176651, sync, GetNextBuyablePlot picker
122, 10, 6, 1132187112, sync, Random Direction
122, 8, 0, 2648935425, sync, Random Direction
122, 1, 0, 407968422, sync, GetNextBuyablePlot picker
122, 13, 3, 3540720871, sync, Random Direction
122, 1, 0, 1077141652, sync, GetNextBuyablePlot picker
122, 4, 2, 1794893629, sync, Random Direction
122, 6, 4, 2749643570, sync, Random Direction
122, 2, 1, 3437404291, sync, Random Direction
122, 6, 0, 2981655040, sync, Random Direction
122, 7, 5, 172276281, sync, Random Direction
122, 8, 3, 3507935358, sync, Random Direction
122, 4, 3, 1814348255, sync, GetNextBuyablePlot picker
122, 7, 6, 3492982316, sync, Random Direction
122, 8, 2, 4172136693, sync, Random Direction
122, 9, 1, 1162083978, sync, Random Direction
122, 1, 0, 507354363, sync, GetNextBuyablePlot picker
122, 4, 3, 3409084696, sync, Random Direction
122, 4, 1, 3630593905, sync, Random Direction
122, 12, 5, 1852537174, sync, Random Direction
122, 2, 1, 1899957719, sync, Random Direction
122, 9, 8, 3109721796, sync, Random Direction
122, 2, 0, 3843692973, sync, GetNextBuyablePlot picker
122, 2, 1, 1220400354, sync, GetNextBuyablePlot picker
122, 5, 4, 3632050291, sync, Random Direction
122, 5, 2, 3603716912, sync, Random Direction
122, 6, 5, 1877713833, sync, Random Direction
122, 1, 0, 4041760046, sync, GetNextBuyablePlot picker
122, 5, 1, 518512847, sync, BT Research Choice
122, 2, 0, 1045690972, sync, GetNextBuyablePlot picker
122, 9, 0, 523358565, sync, Random Direction
122, 8, 5, 253828666, sync, Random Direction
122, 4, 0, 2737552107, sync, Random Direction
122, 6, 2, 156524616, sync, Random Direction
122, 6, 5, 1844649697, sync, Random Direction
122, 5, 1, 3874677766, sync, Random Direction
122, 9, 4, 965286599, sync, Random Direction
122, 5, 3, 2188589300, sync, BT Research Choice
122, 2, 1, 2804008989, sync, GetNextBuyablePlot picker
122, 7, 2, 2546547346, sync, Random Direction
122, 7, 5, 1332911203, sync, Random Direction
122, 8, 2, 3607425120, sync, Random Direction
122, 11, 9, 1486342425, sync, Random Direction
122, 10, 6, 3661393374, sync, Random Direction
122, 2, 0, 2900925375, sync, GetNextBuyablePlot picker
122, 3, 2, 1933095564, sync, Random Direction
122, 1, 0, 4191346133, sync, Random Direction
122, 1, 0, 1176340970, sync, Random Direction
122, 5, 4, 4019533019, sync, BT Research Choice
122, 4, 1, 4110707576, sync, Random Direction
122, 3, 2, 1114669649, sync, Random Direction
122, 3, 1, 3980548790, sync, Random Direction
122, 29, 11, 2611495863, sync, Random Direction
122, 31, 13, 1641072420, sync, Random Direction
122, 3, 2, 1818882701, sync, Random Direction
122, 2, 0, 3608243266, sync, Random Direction
122, 5, 0, 1584620627, sync, Random Direction
122, 6, 2, 182792592, sync, Random Direction
122, 21, 13, 1578117769, sync, Random Direction
122, 23, 20, 2832075406, sync, Random Direction
122, 2, 0, 3737514671, sync, Random Direction
122, 5, 2, 1284757180, sync, Random Direction
122, 5, 2, 2009589317, sync, Random Direction
122, 21, 4, 2258911642, sync, Random Direction
122, 20, 1, 923339467, sync, Random Direction
122, 5, 2, 338010792, sync, Random Direction
122, 1, 0, 2173018561, sync, Random Direction
122, 5, 4, 4185185638, sync, Random Direction
122, 31, 26, 4112222375, sync, Random Direction
123, 31, 29, 3632677204, sync, Active Volcano Roll
123, 5000, 1980, 4094269693, sync, Random Event Roll
123, 1698, 397, 1700882930, sync, Pick Storm Start Plot
123, 5, 2, 1005455427, sync, Storm Direction Preview
123, 27, 16, 1907367616, sync, Choosing a Citizen Name
123, 100, 36, 2581317625, sync, Pillage Improvement Chance
123, 100, 38, 1561867070, sync, Pillage Improvement Chance
123, 100, 97, 1658774943, sync, Pillage Improvement Chance
123, 100, 26, 4208486124, sync, Pillage Improvement Chance
123, 100, 86, 1141369525, sync, Pillage Improvement Chance
123, 100, 18, 3722462538, sync, Pillage Improvement Chance
123, 100, 66, 785792187, sync, Pillage Improvement Chance
123, 100, 5, 2874869208, sync, Pillage Improvement Chance
123, 100, 25, 244940081, sync, Pillage Improvement Chance
123, 100, 50, 1080388630, sync, Pillage Improvement Chance
123, 100, 32, 2166483351, sync, Pillage Improvement Chance
123, 100, 44, 1382459268, sync, Pillage Improvement Chance
123, 100, 41, 1893186413, sync, Pillage Improvement Chance
123, 100, 9, 1782854562, sync, Pillage Improvement Chance
123, 100, 88, 403802163, sync, Pillage Improvement Chance
123, 100, 8, 3781736432, sync, Pillage Improvement Chance
123, 100, 54, 356622697, sync, Pillage Improvement Chance
123, 100, 73, 2354440174, sync, Pillage Improvement Chance
123, 100, 19, 3176297615, sync, Pillage Improvement Chance
123, 100, 20, 825844508, sync, Pillage Improvement Chance
123, 100, 47, 894036773, sync, Pillage Improvement Chance
123, 100, 99, 2042402042, sync, Pillage Improvement Chance
123, 100, 92, 4262185643, sync, Pillage Improvement Chance
123, 100, 95, 3993474312, sync, Pillage Improvement Chance
123, 100, 38, 4107474081, sync, Pillage Improvement Chance
123, 100, 28, 1672414918, sync, Pillage Improvement Chance
123, 100, 33, 1220175495, sync, Pillage Improvement Chance
123, 100, 97, 1443166644, sync, Pillage Improvement Chance
123, 100, 52, 4184562141, sync, Pillage Improvement Chance
123, 100, 4, 2248460626, sync, Pillage Improvement Chance
123, 100, 21, 214754339, sync, Pillage Improvement Chance
123, 100, 22, 919731488, sync, Pillage Improvement Chance
123, 100, 6, 961066713, sync, Pillage Improvement Chance
123, 100, 21, 276965534, sync, Pillage Improvement Chance
123, 100, 33, 939499391, sync, Pillage Improvement Chance
123, 3, 2, 1437190988, sync, GetNextBuyablePlot picker
123, 1, 0, 3187992469, sync, GetNextBuyablePlot picker
123, 2, 0, 1491349674, sync, GetNextBuyablePlot picker
123, 3, 0, 762885275, sync, GetNextBuyablePlot picker
123, 1, 0, 776884280, sync, GetNextBuyablePlot picker
123, 1, 0, 3608766481, sync, GetNextBuyablePlot picker
123, 1, 0, 564964726, sync, GetNextBuyablePlot picker
123, 1, 0, 312737655, sync, GetNextBuyablePlot picker
123, 1, 0, 3031709668, sync, GetNextBuyablePlot picker
123, 2, 1, 4162548813, sync, GetNextBuyablePlot picker
123, 5, 0, 2175675138, sync, GetNextBuyablePlot picker
123, 12, 6, 231676947, sync, Unit Combat Damage
123, 100, 24, 2238639696, sync, Random value for CombatResults Object
123, 100, 72, 1052248137, sync, Random value for CombatResults Object
123, 100, 82, 3092772174, sync, Random value for CombatResults Object
123, 1, 0, 3531957871, sync, GetNextBuyablePlot picker
123, 1, 0, 2967248764, sync, GetNextBuyablePlot picker
123, 2, 1, 1550835717, sync, GetNextBuyablePlot picker
123, 1, 0, 4207024218, sync, GetNextBuyablePlot picker
123, 2, 0, 2544630411, sync, GetNextBuyablePlot picker
123, 1, 0, 219297640, sync, GetNextBuyablePlot picker
123, 1, 0, 1611888513, sync, GetNextBuyablePlot picker
123, 1, 0, 91840550, sync, GetNextBuyablePlot picker
123, 1, 0, 1398649959, sync, GetNextBuyablePlot picker
123, 1, 0, 3129434644, sync, GetNextBuyablePlot picker
123, 1, 0, 2600405693, sync, GetNextBuyablePlot picker
123, 1, 0, 4278933682, sync, GetNextBuyablePlot picker
123, 3, 0, 3632738307, sync, GetNextBuyablePlot picker
123, 4, 2, 1199737728, sync, GetNextBuyablePlot picker
123, 2, 1, 2652280249, sync, GetNextBuyablePlot picker
123, 2, 0, 4149366270, sync, GetNextBuyablePlot picker
123, 3, 1, 843237727, sync, GetNextBuyablePlot picker
123, 5, 0, 2655313836, sync, GetNextBuyablePlot picker
123, 2, 0, 176280693, sync, GetNextBuyablePlot picker
123, 1, 0, 260131850, sync, GetNextBuyablePlot picker
123, 18, 11, 1492425851, sync, Choosing a Citizen Name
123, 4, 2, 2851490456, sync, GetNextBuyablePlot picker
123, 1, 0, 2988983025, sync, GetNextBuyablePlot picker
123, 17, 1, 384835286, sync, Choosing a Citizen Name
123, 16, 5, 489063767, sync, Choosing a Citizen Name
123, 1, 0, 1582397508, sync, GetNextBuyablePlot picker
123, 1, 0, 1139612973, sync, GetNextBuyablePlot picker
123, 1, 0, 682054242, sync, GetNextBuyablePlot picker
123, 1, 0, 3827572723, sync, GetNextBuyablePlot picker
123, 1, 0, 2383402160, sync, GetNextBuyablePlot picker
123, 1, 0, 2141937449, sync, GetNextBuyablePlot picker
123, 2, 1, 2511090350, sync, City Build District Choice
123, 2, 1, 2455160911, sync, GetNextBuyablePlot picker
123, 1, 0, 3155528668, sync, GetNextBuyablePlot picker
123, 1, 0, 2918302949, sync, GetNextBuyablePlot picker
123, 3, 2, 671927226, sync, GetNextBuyablePlot picker
123, 2, 1, 3210844779, sync, GetNextBuyablePlot picker
123, 1, 0, 3546122696, sync, GetNextBuyablePlot picker
123, 2, 1, 3615410785, sync, City Build District Choice
123, 9, 0, 2326522246, sync, Random Promotion
123, 8, 3, 268268103, sync, Random Promotion
123, 7, 6, 1906670196, sync, Random Promotion
123, 6, 2, 4168919965, sync, Random Promotion
123, 5, 1, 1640830994, sync, Random Promotion
123, 4, 0, 1368714211, sync, Random Promotion
123, 3, 0, 819579360, sync, Random Promotion
123, 2, 0, 729638041, sync, Random Promotion
123, 1, 0, 1616946014, sync, Random Promotion
123, 3, 0, 3013632831, sync, Random Direction
123, 11, 5, 457286668, sync, Random Direction
123, 5, 1, 2285285717, sync, Random Direction
123, 1, 0, 1712297834, sync, Random Direction
123, 2, 0, 985789531, sync, GetNextBuyablePlot picker
123, 1, 0, 912979192, sync, GetNextBuyablePlot picker
123, 1, 0, 838733265, sync, GetNextBuyablePlot picker
123, 1, 0, 1913110582, sync, GetNextBuyablePlot picker
123, 1, 0, 1235319607, sync, GetNextBuyablePlot picker
123, 1, 0, 3503712420, sync, GetNextBuyablePlot picker
123, 1, 0, 3523524109, sync, GetNextBuyablePlot picker
123, 2, 1, 4136085954, sync, GetNextBuyablePlot picker
123, 1, 0, 3683161043, sync, GetNextBuyablePlot picker
123, 3, 1, 4267928336, sync, GetNextBuyablePlot picker
123, 1, 0, 2035525129, sync, GetNextBuyablePlot picker
123, 3, 2, 3643449358, sync, GetNextBuyablePlot picker
123, 55, 23, 3435043375, sync, Choosing a City Name
123, 1, 0, 1870407740, sync, GetNextBuyablePlot picker
123, 9, 1, 2793904581, sync, Random Direction
123, 11, 3, 737455898, sync, Random Direction
123, 11, 6, 1285859915, sync, Random Direction
123, 5, 4, 2399243304, sync, BT Research Choice
123, 2, 0, 3947695425, sync, GetNextBuyablePlot picker
123, 6, 2, 1797169894, sync, Random Direction
123, 14, 8, 1435607079, sync, Random Direction
123, 5, 2, 2465678036, sync, Random Direction
123, 1, 0, 1838955645, sync, GetNextBuyablePlot picker
123, 4, 3, 3416393586, sync, GetNextBuyablePlot picker
123, 6, 5, 3329103811, sync, Random Direction
123, 9, 2, 3958356032, sync, Random Direction
123, 5, 4, 1085612921, sync, BT Research Choice
123, 1, 0, 3867486398, sync, GetNextBuyablePlot picker
123, 10, 2, 2047896863, sync, Random Direction
123, 8, 2, 1060640876, sync, Random Direction
123, 5, 4, 1373339189, sync, BT Research Choice
123, 1, 0, 3437695690, sync, GetNextBuyablePlot picker
123, 5, 4, 2019081275, sync, Random Direction
123, 4, 1, 3619966808, sync, Random Direction
123, 5, 1, 1691535537, sync, Random Direction
123, 7, 0, 1355518358, sync, Random Direction
123, 6, 1, 487383319, sync, Random Direction
123, 8, 2, 970656004, sync, Random Direction
123, 4, 0, 1545223917, sync, GetNextBuyablePlot picker
123, 8, 6, 245838114, sync, Random Direction
123, 7, 1, 3497293747, sync, Random Direction
123, 10, 7, 1166127472, sync, Random Direction
123, 5, 2, 3370704105, sync, BT Research Choice
123, 1, 0, 2209037678, sync, GetNextBuyablePlot picker
123, 7, 0, 2914311183, sync, Random Direction
123, 5, 2, 329807004, sync, Random Direction
123, 6, 1, 2129223333, sync, Random Direction
123, 1, 0, 1020379770, sync, Random Direction
123, 15, 7, 854403627, sync, Random Direction
123, 2, 1, 2048278152, sync, GetNextBuyablePlot picker
123, 2, 1, 2813739041, sync, GetNextBuyablePlot picker
123, 7, 5, 3936980038, sync, Random Direction
123, 6, 5, 3608296967, sync, Random Direction
123, 5, 2, 3793009460, sync, BT Research Choice
123, 1, 0, 2450898269, sync, GetNextBuyablePlot picker
123, 5, 0, 3856803538, sync, BT Research Choice
123, 2, 1, 562738083, sync, GetNextBuyablePlot picker
123, 7, 1, 3722204832, sync, Random Direction
123, 4, 1, 955634265, sync, Random Direction
123, 5, 3, 1889000990, sync, Random Direction
123, 6, 3, 2676680447, sync, Random Direction
123, 2, 0, 2831170764, sync, GetNextBuyablePlot picker
123, 7, 5, 1042823957, sync, Random Direction
123, 11, 9, 3227500074, sync, Random Direction
123, 6, 2, 3543200795, sync, Random Direction
123, 11, 9, 2115656120, sync, Random Direction
123, 14, 8, 3571348369, sync, Random Direction
123, 5, 4, 2635305718, sync, BT Research Choice
123, 2, 0, 4167087863, sync, GetNextBuyablePlot picker
123, 2, 1, 1928812900, sync, Random Direction
123, 1, 0, 3622156237, sync, Random Direction
123, 2, 0, 543025282, sync, Random Direction
123, 5, 1, 996133779, sync, BT Research Choice
123, 100, 2, 1048750032, sync, Barbarian Ranged unit roll
123, 100, 88, 128123849, sync, Barbarian Ranged unit roll
123, 12, 8, 3792046798, sync, Unit Combat Damage
123, 100, 11, 3174141423, sync, Random value for CombatResults Object
123, 100, 17, 489844988, sync, Random value for CombatResults Object
123, 100, 61, 734991237, sync, Random value for CombatResults Object
123, 12, 6, 2633762266, sync, Unit Combat Damage
123, 12, 8, 2175998475, sync, Unit Combat Damage
123, 100, 58, 3132334312, sync, Random value for CombatResults Object
123, 100, 9, 2498913025, sync, Random value for CombatResults Object
123, 100, 13, 421832102, sync, Random value for CombatResults Object
123, 3, 2, 595020775, sync, Random Direction
123, 49, 11, 3465929620, sync, Random Direction
123, 1, 0, 966864445, sync, Random Direction
123, 3, 2, 3857020466, sync, Random Direction
123, 25, 21, 3915562883, sync, Random Direction
123, 4, 1, 3619136768, sync, Random Direction
123, 32, 6, 1802989881, sync, Random Direction
123, 5, 3, 829473662, sync, Random Direction
123, 8, 1, 2584203487, sync, Random Direction
123, 18, 15, 577900844, sync, Random Direction
123, 17, 13, 3755272181, sync, Random Direction
123, 4, 0, 3369179530, sync, Random Direction
123, 3, 0, 683842555, sync, Random Direction
123, 4, 2, 92607512, sync, Random Direction
123, 21, 1, 2287537777, sync, Random Direction
123, 20, 1, 213369942, sync, Random Direction
123, 48, 0, 412417239, sync, Random Direction
123, 9, 4, 29579716, sync, Random Direction
123, 4, 1, 1998528685, sync, Random Direction
123, 6, 1, 1728303074, sync, Random Direction
123, 33, 6, 818057075, sync, Random Direction
124, 5, 3, 813583920, sync, Storm Direction
124, 100, 55, 3401194153, sync, Pillage Improvement Chance
124, 100, 87, 2366834734, sync, Pillage Improvement Chance
124, 100, 17, 3744247759, sync, Pillage Improvement Chance
124, 100, 36, 749870428, sync, Pillage Improvement Chance
124, 100, 60, 1576056933, sync, Pillage Improvement Chance
124, 100, 39, 2597026106, sync, Pillage Improvement Chance
124, 100, 38, 1684961771, sync, Pillage Improvement Chance
124, 100, 71, 1660007240, sync, Pillage Improvement Chance
124, 100, 82, 3073996257, sync, Pillage Improvement Chance
124, 100, 64, 3530026758, sync, Pillage Improvement Chance
124, 100, 45, 2780350919, sync, Pillage Improvement Chance
124, 100, 45, 1947384820, sync, Pillage Improvement Chance
124, 100, 55, 1945538333, sync, Pillage Improvement Chance
124, 100, 25, 2365846930, sync, Pillage Improvement Chance
124, 100, 8, 1080965987, sync, Pillage Improvement Chance
124, 100, 16, 379167584, sync, Boosted Yield Chance
124, 100, 65, 728891417, sync, Pillage Improvement Chance
124, 100, 23, 2816989406, sync, Pillage Improvement Chance
124, 100, 63, 998189759, sync, Pillage Improvement Chance
124, 100, 52, 2732955020, sync, Pillage Improvement Chance
124, 100, 47, 2241430741, sync, Pillage Improvement Chance
124, 100, 44, 2056561898, sync, Boosted Yield Chance
124, 100, 21, 1921364955, sync, Pillage Improvement Chance
124, 100, 0, 907837048, sync, Pillage Improvement Chance
124, 100, 13, 24811857, sync, Pillage Improvement Chance
124, 100, 58, 563094966, sync, Pillage Improvement Chance
124, 100, 9, 2527179447, sync, Pillage Improvement Chance
124, 100, 65, 399968804, sync, Boosted Yield Chance
124, 100, 66, 2810083725, sync, Pillage Improvement Chance
124, 100, 37, 2851137346, sync, Pillage Improvement Chance
124, 100, 80, 1628750675, sync, Pillage Improvement Chance
124, 100, 63, 3465323664, sync, Pillage Improvement Chance
124, 100, 41, 2741379465, sync, Pillage Improvement Chance
124, 100, 32, 1772762510, sync, Pillage Improvement Chance
124, 100, 5, 1402880431, sync, Pillage Improvement Chance
124, 100, 50, 247429564, sync, Pillage Improvement Chance
124, 100, 56, 2181451077, sync, Pillage Improvement Chance
124, 100, 13, 2425887898, sync, Pillage Improvement Chance
124, 5, 2, 580340171, sync, Storm Direction
124, 100, 55, 1894282664, sync, Pillage Improvement Chance
124, 100, 74, 2395175105, sync, Pillage Improvement Chance
124, 100, 64, 3192612966, sync, Pillage Improvement Chance
124, 100, 60, 2765010855, sync, Pillage Improvement Chance
124, 100, 55, 2586002516, sync, Pillage Improvement Chance
124, 100, 15, 2362302461, sync, Pillage Improvement Chance
124, 100, 89, 680895730, sync, Pillage Improvement Chance
124, 100, 26, 3844417347, sync, Pillage Improvement Chance
124, 100, 78, 1134186944, sync, Pillage Improvement Chance
124, 100, 62, 3357376249, sync, Pillage Improvement Chance
124, 100, 69, 2664767038, sync, Pillage Improvement Chance
124, 100, 29, 2984834207, sync, Pillage Improvement Chance
124, 100, 22, 1286785516, sync, Pillage Improvement Chance
124, 100, 46, 976097717, sync, Pillage Improvement Chance
124, 100, 77, 1979768906, sync, Pillage Improvement Chance
124, 5, 3, 3320986555, sync, Storm Direction
124, 100, 24, 3287849176, sync, Pillage Improvement Chance
124, 100, 16, 1048253489, sync, Pillage Improvement Chance
124, 100, 40, 695514902, sync, Pillage Improvement Chance
124, 100, 57, 1736366231, sync, Pillage Improvement Chance
124, 100, 7, 2462739076, sync, Pillage Improvement Chance
124, 100, 23, 314294893, sync, Pillage Improvement Chance
124, 100, 9, 1014836898, sync, Pillage Improvement Chance
124, 100, 21, 416180019, sync, Pillage Improvement Chance
124, 100, 12, 935701232, sync, Pillage Improvement Chance
124, 100, 65, 517937257, sync, Pillage Improvement Chance
124, 100, 71, 2829292270, sync, Pillage Improvement Chance
124, 100, 73, 3061728143, sync, Pillage Improvement Chance
124, 100, 75, 3153233436, sync, Pillage Improvement Chance
124, 100, 89, 3234320933, sync, Pillage Improvement Chance
124, 100, 12, 3837390842, sync, Pillage Improvement Chance
124, 100, 80, 530942379, sync, Boosted Yield Chance
124, 5, 0, 3467634696, sync, Storm Direction
124, 5, 1, 399010721, sync, Storm Direction
124, 5, 1, 1353126342, sync, Storm Direction Preview
124, 31, 21, 1135678855, sync, Active Volcano Roll
124, 5000, 231, 3026156724, sync, Random Event Roll
124, 100, 57, 199172317, sync, Pillage Improvement Chance
124, 100, 19, 2448589906, sync, Pillage Improvement Chance
124, 100, 45, 838828835, sync, Pillage Improvement Chance
124, 100, 54, 1943121952, sync, Pillage Improvement Chance
124, 100, 17, 2360471001, sync, Pillage Improvement Chance
124, 100, 52, 756061086, sync, Pillage Improvement Chance
124, 100, 43, 2268933759, sync, Pillage Improvement Chance
124, 100, 76, 1852943948, sync, Pillage Improvement Chance
124, 100, 40, 3293220501, sync, Boosted Yield Chance
124, 100, 33, 1735281578, sync, Boosted Yield Chance
124, 100, 30, 1417687963, sync, Boosted Yield Chance
124, 100, 72, 1328636728, sync, Boosted Yield Chance
124, 100, 24, 3113385745, sync, Boosted Yield Chance
124, 100, 35, 1044215926, sync, Boosted Yield Chance
124, 100, 98, 1545891447, sync, Boosted Yield Chance
124, 100, 61, 4231363300, sync, Boosted Yield Chance
124, 100, 99, 2660170573, sync, Boosted Yield Chance
124, 100, 25, 4261455362, sync, Boosted Yield Chance
124, 100, 96, 1080523539, sync, Boosted Yield Chance
124, 100, 77, 4148257104, sync, Boosted Yield Chance
124, 3, 2, 3327983433, sync, GetNextBuyablePlot picker
124, 1, 0, 3335987278, sync, GetNextBuyablePlot picker
124, 2, 0, 4291081583, sync, GetNextBuyablePlot picker
124, 3, 2, 1491288700, sync, GetNextBuyablePlot picker
124, 1, 0, 4276963077, sync, GetNextBuyablePlot picker
124, 1, 0, 159970138, sync, GetNextBuyablePlot picker
124, 1, 0, 3675339147, sync, GetNextBuyablePlot picker
124, 1, 0, 1382025832, sync, GetNextBuyablePlot picker
124, 1, 0, 3397406337, sync, GetNextBuyablePlot picker
124, 9, 4, 3377654566, sync, Random Direction
124, 1, 0, 2170020711, sync, Random Direction
124, 2, 1, 3797902612, sync, GetNextBuyablePlot picker
124, 5, 0, 3034730941, sync, GetNextBuyablePlot picker
124, 2, 0, 779260850, sync, City Build District Choice
124, 12, 1, 494227203, sync, Unit Combat Damage
124, 100, 75, 676839040, sync, Random value for CombatResults Object
124, 100, 70, 3227995321, sync, Random value for CombatResults Object
124, 100, 63, 3044161790, sync, Random value for CombatResults Object
124, 1, 0, 2708723807, sync, GetNextBuyablePlot picker
124, 1, 0, 2193244844, sync, GetNextBuyablePlot picker
124, 2, 0, 2795961205, sync, GetNextBuyablePlot picker
124, 1, 0, 120907530, sync, GetNextBuyablePlot picker
124, 2, 0, 1806146427, sync, GetNextBuyablePlot picker
124, 1, 0, 1675550104, sync, GetNextBuyablePlot picker
124, 1, 0, 1761139185, sync, GetNextBuyablePlot picker
124, 1, 0, 1170368982, sync, GetNextBuyablePlot picker
124, 1, 0, 562721879, sync, GetNextBuyablePlot picker
124, 1, 0, 2310028100, sync, GetNextBuyablePlot picker
124, 1, 0, 1823482925, sync, GetNextBuyablePlot picker
124, 1, 0, 1507020130, sync, GetNextBuyablePlot picker
124, 3, 0, 1549270771, sync, GetNextBuyablePlot picker
124, 4, 0, 68667312, sync, GetNextBuyablePlot picker
124, 2, 1, 521655849, sync, City Build District Choice
124, 2, 1, 2367479214, sync, City Build District Choice
124, 3, 0, 2204735311, sync, Generating a random new Great Person
124, 25, 21, 908701404, sync, Random Direction
124, 1, 0, 3710823397, sync, GetNextBuyablePlot picker
124, 1, 0, 2103256762, sync, GetNextBuyablePlot picker
124, 3, 2, 4031928683, sync, GetNextBuyablePlot picker
124, 5, 3, 3188776136, sync, GetNextBuyablePlot picker
124, 2, 0, 2602770785, sync, GetNextBuyablePlot picker
124, 1, 0, 874968198, sync, GetNextBuyablePlot picker
124, 4, 3, 951787847, sync, GetNextBuyablePlot picker
124, 1, 0, 4022009204, sync, GetNextBuyablePlot picker
124, 2, 1, 2274325149, sync, City Build District Choice
124, 1, 0, 4016952082, sync, GetNextBuyablePlot picker
124, 1, 0, 972983011, sync, GetNextBuyablePlot picker
124, 1, 0, 1313111264, sync, GetNextBuyablePlot picker
124, 1, 0, 2792725401, sync, GetNextBuyablePlot picker
124, 1, 0, 3872525918, sync, GetNextBuyablePlot picker
124, 1, 0, 1116009023, sync, GetNextBuyablePlot picker
124, 2, 0, 807700236, sync, City Build District Choice
124, 2, 0, 536565845, sync, City Build District Choice
124, 2, 0, 430748266, sync, GetNextBuyablePlot picker
124, 1, 0, 1960866651, sync, GetNextBuyablePlot picker
124, 1, 0, 2048460792, sync, GetNextBuyablePlot picker
