Game Turn, Event, Attacker, Unit, Defender, Unit, Mayhem, Current Total
81, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_GALLEY, 0.5, 571.0
81, Barb Combat, 8, UNIT_HEAVY_CHARIOT, 63, UNIT_SWORDSMAN, 0.5, 571.5
81, Barb Death, 63, UNIT_SWORDSMAN, 8, UNIT_HEAVY_CHARIOT, 0.5, 572.0
81, Barb Combat, 15, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 572.5
81, Barb Combat, 15, District, 63, UNIT_GALLEY, 0.5, 573.0
81, Barb Combat, 63, UNIT_GALLEY, 1, UNIT_QUADRIREME, 0.5, 573.5
81, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 574.0
81, Barb Death, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 574.5
81, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_WARRIOR, 0.5, 575.0
81, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_WARRIOR, 0.5, 575.5
81, Barb Combat, 63, UNIT_GALLEY, 4, UNIT_GALLEY, 0.5, 576.0
81, Barb Death, 63, UNIT_GALLEY, 4, UNIT_GALLEY, 0.5, 576.5
81, Barb Combat, 63, UNIT_QUADRIREME, 3, UNIT_SWORDSMAN, 0.5, 577.0
81, Barb Combat, 63, UNIT_GALLEY, 3, UNIT_SWORDSMAN, 0.5, 577.5
81, Barb Combat, 63, UNIT_GALLEY, 3, UNIT_SWORDSMAN, 0.5, 578.0
81, Barb Death, 63, UNIT_GALLEY, 3, UNIT_SWORDSMAN, 0.5, 578.5
82, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_GALLEY, 0.5, 579.0
82, Barb Combat, 3, UNIT_CATAPULT, 63, UNIT_QUADRIREME, 0.5, 579.5
82, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_GALLEY, 0.5, 580.0
82, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 580.5
82, Barb Death, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 581.0
82, Barb Combat, 15, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 581.5
82, Barb Combat, 15, District, 63, UNIT_QUADRIREME, 0.5, 582.0
82, Barb Combat, 63, UNIT_GALLEY, 1, UNIT_QUADRIREME, 0.5, 582.5
82, Barb Combat, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 583.0
82, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_WARRIOR, 0.5, 583.5
82, Barb Death, 63, UNIT_ARCHER, 8, UNIT_WARRIOR, 0.5, 584.0
82, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_SCOUT, 0.5, 584.5
82, Barb Combat, 63, UNIT_GALLEY, 5, UNIT_SCOUT, 0.5, 585.0
82, District Pillaged, -1, , 6, DISTRICT_CAMPUS, 2.0, 587.0
82, Barb Combat, 63, UNIT_GALLEY, 15, UNIT_SWORDSMAN, 0.5, 587.5
83, Barb Combat, 2, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 588.0
83, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SCOUT, 0.5, 588.5
83, Barb Combat, 8, District, 63, UNIT_SCOUT, 0.5, 589.0
83, Death, 8, DISTRICT_CITY_CENTER, 63, UNIT_SCOUT, 1.0, 590.0
83, Barb Combat, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 590.5
83, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_ARCHER, 0.5, 591.0
83, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_ARCHER, 0.5, 591.5
83, Barb Death, 63, UNIT_SWORDSMAN, 8, UNIT_ARCHER, 0.5, 592.0
83, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_SCOUT, 0.5, 592.5
83, Barb Combat, 63, UNIT_GALLEY, 15, UNIT_SWORDSMAN, 0.5, 593.0
83, Barb Death, 63, UNIT_GALLEY, 15, UNIT_SWORDSMAN, 0.5, 593.5
84, Barb Combat, 2, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 594.0
84, Barb Death, 2, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 594.5
84, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_GALLEY, 0.5, 595.0
84, Barb Death, 3, UNIT_ARCHER, 63, UNIT_GALLEY, 0.5, 595.5
84, Declare war, 5, , 14, , 4.0, 599.5
84, Declare war, 18, , 14, , 2.0, 601.5
84, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 602.0
84, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 602.5
84, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 603.0
84, Barb Combat, 8, District, 63, UNIT_SWORDSMAN, 0.5, 603.5
84, Death, 8, DISTRICT_CITY_CENTER, 63, UNIT_SWORDSMAN, 1.0, 604.5
84, Combat, 14, UNIT_SWORDSMAN, 5, UNIT_SWORDSMAN, 1.0, 605.5
84, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 606.5
84, Barb Combat, 15, District, 63, UNIT_QUADRIREME, 0.5, 607.0
84, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 607.5
84, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 608.0
84, Barb Death, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 608.5
84, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_ARCHER, 0.5, 609.0
84, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_SCOUT, 0.5, 609.5
84, Barb Death, 63, UNIT_QUADRIREME, 5, UNIT_SCOUT, 0.5, 610.0
85, Improvement Pillaged, -1, , 16, IMPROVEMENT_FARM, 1.0, 611.0
85, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_GALLEY, 0.5, 611.5
85, Barb Death, 1, UNIT_QUADRIREME, 63, UNIT_GALLEY, 0.5, 612.0
85, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_QUADRIREME, 0.5, 612.5
85, Barb Combat, 5, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 613.0
85, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 613.5
85, Combat, 14, UNIT_SWORDSMAN, 5, UNIT_SWORDSMAN, 1.0, 614.5
85, Combat, 14, UNIT_SWORDSMAN, 5, UNIT_SPEARMAN, 1.0, 615.5
85, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 616.5
85, Combat, 21, UNIT_HEAVY_CHARIOT, 8, UNIT_ARCHER, 1.0, 617.5
85, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 618.0
85, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 618.5
85, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_ARCHER, 0.5, 619.0
85, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_ARCHER, 0.5, 619.5
85, Barb Death, 63, UNIT_ARCHER, 8, UNIT_ARCHER, 0.5, 620.0
85, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_GALLEY, 0.5, 620.5
85, Barb Combat, 63, UNIT_GALLEY, 5, UNIT_GALLEY, 0.5, 621.0
85, Barb Death, 5, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 621.5
86, Barb Combat, 0, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 622.0
86, Barb Combat, 3, UNIT_SWORDSMAN, 63, UNIT_WARRIOR, 0.5, 622.5
86, Barb Combat, 8, District, 63, UNIT_SWORDSMAN, 0.5, 623.0
86, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 624.0
86, Combat, 21, UNIT_HEAVY_CHARIOT, 8, UNIT_ARCHER, 1.0, 625.0
86, Combat, 21, District, 8, UNIT_ARCHER, 1.0, 626.0
86, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 626.5
86, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 627.0
86, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_ARCHER, 0.5, 627.5
86, Barb Death, 63, UNIT_ARCHER, 8, UNIT_ARCHER, 0.5, 628.0
86, Barb Combat, 63, UNIT_QUADRIREME, 6, UNIT_SCOUT, 0.5, 628.5
87, Barb Combat, 0, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 629.0
87, Barb Death, 0, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 629.5
87, Barb Combat, 3, UNIT_SWORDSMAN, 63, UNIT_SLINGER, 0.5, 630.0
87, Barb Death, 3, UNIT_SWORDSMAN, 63, UNIT_SLINGER, 0.5, 630.5
87, Combat, 5, UNIT_SWORDSMAN, 14, UNIT_SWORDSMAN, 1.0, 631.5
87, Combat, 14, UNIT_SWORDSMAN, 5, UNIT_ARCHER, 1.0, 632.5
87, Combat, 14, District, 5, UNIT_ARCHER, 1.0, 633.5
87, Death, 14, DISTRICT_CITY_CENTER, 5, UNIT_ARCHER, 1.0, 634.5
87, Barb Combat, 21, UNIT_HEAVY_CHARIOT, 63, UNIT_ARCHER, 0.5, 635.0
87, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 635.5
87, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 636.0
87, Barb Combat, 63, UNIT_SWORDSMAN, 21, UNIT_HEAVY_CHARIOT, 0.5, 636.5
87, Barb Death, 63, UNIT_SWORDSMAN, 21, UNIT_HEAVY_CHARIOT, 0.5, 637.0
87, Barb Combat, 63, UNIT_QUADRIREME, 6, UNIT_SCOUT, 0.5, 637.5
87, Barb Combat, 63, UNIT_SPEARMAN, 21, UNIT_CATAPULT, 0.5, 638.0
87, Barb Combat, 63, UNIT_QUADRIREME, 3, UNIT_AZTEC_EAGLE_WARRIOR, 0.5, 638.5
87, Barb Combat, 63, UNIT_GALLEY, 3, UNIT_AZTEC_EAGLE_WARRIOR, 0.5, 639.0
88, Combat, 5, UNIT_SWORDSMAN, 14, UNIT_SWORDSMAN, 1.0, 640.0
88, Combat, 14, UNIT_SWORDSMAN, 5, UNIT_SWORDSMAN, 1.0, 641.0
88, Combat, 14, UNIT_SWORDSMAN, 5, UNIT_SWORDSMAN, 1.0, 642.0
88, Death, 14, UNIT_SWORDSMAN, 5, UNIT_SWORDSMAN, 1.0, 643.0
88, Barb Combat, 21, District, 63, UNIT_SWORDSMAN, 0.5, 643.5
88, Death, 21, DISTRICT_CITY_CENTER, 63, UNIT_SWORDSMAN, 1.0, 644.5
88, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 645.0
88, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_GALLEY, 0.5, 645.5
89, Barb Combat, 3, UNIT_SWORDSMAN, 63, UNIT_WARRIOR, 0.5, 646.0
89, Barb Combat, 3, UNIT_CATAPULT, 63, UNIT_GALLEY, 0.5, 646.5
89, Combat, 5, UNIT_SWORDSMAN, 14, UNIT_SWORDSMAN, 1.0, 647.5
89, Barb Combat, 7, UNIT_WARRIOR, 63, UNIT_SCOUT, 0.5, 648.0
89, Barb Combat, 8, District, 63, UNIT_ARCHER, 0.5, 648.5
89, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 649.5
89, Barb Combat, 16, District, 63, UNIT_SCOUT, 0.5, 650.0
89, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 650.5
89, Barb Combat, 63, UNIT_QUADRIREME, 6, UNIT_SCOUT, 0.5, 651.0
89, Barb Combat, 63, UNIT_GALLEY, 1, UNIT_QUADRIREME, 0.5, 651.5
89, Barb Combat, 63, UNIT_SLINGER, 6, UNIT_WARRIOR, 0.5, 652.0
90, Barb Combat, 0, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 652.5
90, Barb Combat, 3, UNIT_SWORDSMAN, 63, UNIT_SLINGER, 0.5, 653.0
90, Barb Combat, 6, UNIT_WARRIOR, 63, UNIT_SLINGER, 0.5, 653.5
90, Barb Combat, 7, District, 63, UNIT_SCOUT, 0.5, 654.0
90, Death, 7, DISTRICT_CITY_CENTER, 63, UNIT_SCOUT, 1.0, 655.0
90, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 656.0
90, Barb Combat, 17, UNIT_SWORDSMAN, 63, UNIT_SLINGER, 0.5, 656.5
90, Barb Death, 17, UNIT_SWORDSMAN, 63, UNIT_SLINGER, 0.5, 657.0
90, Barb Combat, 63, UNIT_CATAPULT, 3, District, 0.5, 657.5
90, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 658.0
90, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 658.5
90, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_GALLEY, 0.5, 659.0
90, Barb Death, 63, UNIT_QUADRIREME, 5, UNIT_GALLEY, 0.5, 659.5
90, Barb Combat, 63, UNIT_ARCHER, 21, District, 0.5, 660.0
91, Barb Combat, 0, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 660.5
91, Barb Death, 0, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 661.0
91, Barb Combat, 3, UNIT_SWORDSMAN, 63, UNIT_WARRIOR, 0.5, 661.5
91, Barb Death, 3, UNIT_SWORDSMAN, 63, UNIT_WARRIOR, 0.5, 662.0
91, District Pillaged, -1, , 5, DISTRICT_CAMPUS, 2.0, 664.0
91, Combat, 14, UNIT_SWORDSMAN, 5, UNIT_SWORDSMAN, 1.0, 665.0
91, Death, 14, UNIT_SWORDSMAN, 5, UNIT_SWORDSMAN, 1.0, 666.0
91, Unit Capture, 15, UNIT_SWORDSMAN, 63, UNIT_BUILDER, 1.0, 667.0
91, Barb Combat, 21, District, 63, UNIT_ARCHER, 0.5, 667.5
91, Death, 21, DISTRICT_CITY_CENTER, 63, UNIT_ARCHER, 1.0, 668.5
91, Barb Combat, 63, UNIT_CATAPULT, 3, District, 0.5, 669.0
91, Barb Combat, 63, UNIT_QUADRIREME, 6, UNIT_CARAVEL, 0.5, 669.5
91, Barb Combat, 63, UNIT_QUADRIREME, 6, UNIT_CARAVEL, 0.5, 670.0
91, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 670.5
91, Barb Death, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 671.0
92, Barb Combat, 0, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 671.5
92, Barb Death, 0, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 672.0
92, Barb Combat, 3, UNIT_CATAPULT, 63, UNIT_SLINGER, 0.5, 672.5
92, Barb Death, 3, UNIT_CATAPULT, 63, UNIT_SLINGER, 0.5, 673.0
92, Combat, 5, UNIT_SWORDSMAN, 14, UNIT_SWORDSMAN, 1.0, 674.0
92, Death, 5, UNIT_SWORDSMAN, 14, UNIT_SWORDSMAN, 1.0, 675.0
92, Combat, 5, UNIT_SWORDSMAN, 14, UNIT_SWORDSMAN, 1.0, 676.0
92, Death, 5, UNIT_SWORDSMAN, 14, UNIT_SWORDSMAN, 1.0, 677.0
92, Barb Combat, 6, UNIT_CARAVEL, 63, UNIT_QUADRIREME, 0.5, 677.5
92, Barb Death, 6, UNIT_CARAVEL, 63, UNIT_QUADRIREME, 0.5, 678.0
92, Barb Combat, 19, UNIT_SWORDSMAN, 63, UNIT_SPEARMAN, 0.5, 678.5
92, Barb Combat, 63, UNIT_CATAPULT, 3, District, 0.5, 679.0
92, Barb Combat, 63, UNIT_QUADRIREME, 6, UNIT_CARAVEL, 0.5, 679.5
92, Barb Combat, 63, UNIT_CARAVEL, 6, UNIT_CARAVEL, 0.5, 680.0
92, Barb Death, 63, UNIT_CARAVEL, 6, UNIT_CARAVEL, 0.5, 680.5
92, Barb Combat, 63, UNIT_SPEARMAN, 19, UNIT_SWORDSMAN, 0.5, 681.0
92, Barb Death, 19, UNIT_SWORDSMAN, 63, UNIT_SPEARMAN, 0.5, 681.5
93, Barb Combat, 0, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 682.0
93, Barb Death, 0, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 682.5
93, Barb Combat, 3, UNIT_CATAPULT, 63, UNIT_WARRIOR, 0.5, 683.0
93, Barb Death, 3, UNIT_CATAPULT, 63, UNIT_WARRIOR, 0.5, 683.5
93, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 684.5
93, Barb Combat, 63, UNIT_CATAPULT, 3, District, 0.5, 685.0
93, Barb Combat, 63, UNIT_CATAPULT, 3, District, 0.5, 685.5
93, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 686.0
94, Barb Combat, 3, UNIT_CATAPULT, 63, UNIT_CATAPULT, 0.5, 686.5
94, Barb Combat, 3, UNIT_SWORDSMAN, 63, UNIT_CATAPULT, 0.5, 687.0
94, Combat, 5, UNIT_CATAPULT, 14, District, 1.0, 688.0
94, Combat, 5, UNIT_SWORDSMAN, 14, District, 1.0, 689.0
94, Barb Combat, 8, District, 63, UNIT_QUADRIREME, 0.5, 689.5
94, Combat, 14, UNIT_SWORDSMAN, 5, UNIT_CATAPULT, 1.0, 690.5
94, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 691.5
94, Barb Combat, 63, UNIT_CATAPULT, 3, District, 0.5, 692.0
94, Barb Combat, 63, UNIT_CATAPULT, 3, District, 0.5, 692.5
94, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 693.0
94, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 693.5
94, Barb Death, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 694.0
95, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_CATAPULT, 0.5, 694.5
95, Barb Death, 3, UNIT_ARCHER, 63, UNIT_CATAPULT, 0.5, 695.0
95, Barb Combat, 3, UNIT_CATAPULT, 63, UNIT_CATAPULT, 0.5, 695.5
95, Combat, 5, UNIT_CATAPULT, 14, District, 1.0, 696.5
95, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 697.5
95, Barb Combat, 63, UNIT_CATAPULT, 3, District, 0.5, 698.0
95, Barb Combat, 63, UNIT_ARCHER, 5, UNIT_GALLEY, 0.5, 698.5
95, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_GALLEY, 0.5, 699.0
95, Barb Death, 63, UNIT_QUADRIREME, 5, UNIT_GALLEY, 0.5, 699.5
96, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_CATAPULT, 0.5, 700.0
96, Barb Combat, 3, UNIT_CATAPULT, 63, UNIT_CATAPULT, 0.5, 700.5
96, Barb Death, 3, UNIT_CATAPULT, 63, UNIT_CATAPULT, 0.5, 701.0
96, Combat, 5, UNIT_CATAPULT, 14, District, 1.0, 702.0
96, Improvement Pillaged, -1, , 14, IMPROVEMENT_FARM, 1.0, 703.0
96, Barb Combat, 6, UNIT_WARRIOR, 63, UNIT_SWORDSMAN, 0.5, 703.5
96, Combat, 14, UNIT_MAN_AT_ARMS, 5, UNIT_CATAPULT, 1.0, 704.5
96, Combat, 14, District, 5, UNIT_CATAPULT, 1.0, 705.5
96, Barb Combat, 17, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 706.0
96, Barb Death, 17, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 706.5
96, Barb Combat, 63, UNIT_MAN_AT_ARMS, 17, UNIT_ARCHER, 0.5, 707.0
97, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_SCOUT, 0.5, 707.5
97, Declare war, 4, , 2, , 4.0, 711.5
97, Declare war, 10, , 2, , 2.0, 713.5
97, Declare war, 11, , 2, , 2.0, 715.5
97, Combat, 5, UNIT_SKIRMISHER, 14, UNIT_MAN_AT_ARMS, 1.0, 716.5
97, Death, 5, UNIT_SKIRMISHER, 14, UNIT_MAN_AT_ARMS, 1.0, 717.5
97, Combat, 5, UNIT_SWORDSMAN, 14, District, 1.0, 718.5
97, Barb Combat, 6, UNIT_QUADRIREME, 63, UNIT_CARAVEL, 0.5, 719.0
97, Barb Combat, 8, District, 63, UNIT_CARAVEL, 0.5, 719.5
97, Combat, 14, District, 5, UNIT_SKIRMISHER, 1.0, 720.5
97, Barb Combat, 63, UNIT_ARCHER, 21, UNIT_CATAPULT, 0.5, 721.0
98, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_SCOUT, 0.5, 721.5
98, Barb Death, 1, UNIT_QUADRIREME, 63, UNIT_SCOUT, 0.5, 722.0
98, Barb Combat, 1, District, 63, UNIT_GALLEY, 0.5, 722.5
98, Combat, 5, UNIT_SKIRMISHER, 14, UNIT_CATAPULT, 1.0, 723.5
98, Denounce Player, 8, , 1, , 1.0, 724.5
98, Combat, 14, UNIT_MAN_AT_ARMS, 5, UNIT_SKIRMISHER, 1.0, 725.5
98, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 726.5
98, Barb Combat, 63, UNIT_CARAVEL, 6, UNIT_SCOUT, 0.5, 727.0
98, Barb Combat, 63, UNIT_ARCHER, 21, District, 0.5, 727.5
98, Improvement Pillaged, -1, , 1, IMPROVEMENT_FISHING_BOATS, 1.0, 728.5
99, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_WARRIOR, 0.5, 729.0
99, Unit Capture, 2, UNIT_SCOUT, 63, UNIT_BUILDER, 1.0, 730.0
99, Combat, 4, UNIT_WARRIOR, 2, District, 1.0, 731.0
99, Combat, 4, UNIT_MAN_AT_ARMS, 2, UNIT_CATAPULT, 1.0, 732.0
99, Denounce Player, 5, , 1, , 1.0, 733.0
99, Combat, 5, UNIT_CATAPULT, 14, District, 1.0, 734.0
99, Barb Combat, 6, UNIT_WARRIOR, 63, UNIT_MAN_AT_ARMS, 0.5, 734.5
99, Combat, 14, UNIT_CATAPULT, 5, UNIT_CATAPULT, 1.0, 735.5
99, Combat, 14, District, 5, UNIT_CATAPULT, 1.0, 736.5
99, Barb Combat, 17, UNIT_ARCHER, 63, UNIT_MAN_AT_ARMS, 0.5, 737.0
99, Barb Combat, 21, District, 63, UNIT_ARCHER, 0.5, 737.5
99, Barb Combat, 63, UNIT_QUADRIREME, 6, UNIT_QUADRIREME, 0.5, 738.0
99, Barb Combat, 63, UNIT_MAN_AT_ARMS, 17, UNIT_ARCHER, 0.5, 738.5
99, Barb Death, 63, UNIT_MAN_AT_ARMS, 17, UNIT_ARCHER, 0.5, 739.0
99, Barb Combat, 63, UNIT_CARAVEL, 3, UNIT_MAN_AT_ARMS, 0.5, 739.5
99, Barb Death, 63, UNIT_CARAVEL, 3, UNIT_MAN_AT_ARMS, 0.5, 740.0
100, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_WARRIOR, 0.5, 740.5
100, Barb Combat, 1, District, 63, UNIT_GALLEY, 0.5, 741.0
100, Combat, 4, UNIT_ARCHER, 2, District, 1.0, 742.0
100, Combat, 4, UNIT_WARRIOR, 2, District, 1.0, 743.0
100, Combat, 4, UNIT_HEAVY_CHARIOT, 2, District, 1.0, 744.0
100, Denounce Player, 6, , 4, , 1.0, 745.0
100, Barb Combat, 6, UNIT_QUADRIREME, 63, UNIT_QUADRIREME, 0.5, 745.5
100, Combat, 14, UNIT_CATAPULT, 5, UNIT_SWORDSMAN, 1.0, 746.5
100, Combat, 14, UNIT_MAN_AT_ARMS, 5, UNIT_CATAPULT, 1.0, 747.5
100, Combat, 14, District, 5, UNIT_SWORDSMAN, 1.0, 748.5
100, Death, 14, DISTRICT_CITY_CENTER, 5, UNIT_SWORDSMAN, 1.0, 749.5
100, Barb Combat, 17, District, 63, UNIT_MAN_AT_ARMS, 0.5, 750.0
100, Barb Combat, 17, UNIT_MAN_AT_ARMS, 63, UNIT_MAN_AT_ARMS, 0.5, 750.5
100, Barb Combat, 21, District, 63, UNIT_ARCHER, 0.5, 751.0
100, Barb Combat, 63, UNIT_ARCHER, 21, UNIT_CATAPULT, 0.5, 751.5
100, Barb Combat, 63, UNIT_QUADRIREME, 8, UNIT_SCOUT, 0.5, 752.0
100, Unit Capture, 63, UNIT_CARAVEL, 20, UNIT_BUILDER, 1.0, 753.0
101, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_WARRIOR, 0.5, 753.5
101, Barb Death, 1, UNIT_QUADRIREME, 63, UNIT_WARRIOR, 0.5, 754.0
101, Combat, 4, UNIT_TREBUCHET, 2, District, 1.0, 755.0
101, Combat, 4, UNIT_ARCHER, 2, District, 1.0, 756.0
101, Combat, 4, UNIT_HEAVY_CHARIOT, 2, District, 1.0, 757.0
101, Combat, 5, UNIT_CATAPULT, 14, District, 1.0, 758.0
101, Denounce Player, 6, , 1, , 1.0, 759.0
101, Denounce Player, 7, , 1, , 1.0, 760.0
101, Barb Combat, 9, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 760.5
101, Combat, 11, UNIT_CATAPULT, 2, UNIT_SCOUT, 1.0, 761.5
101, Combat, 11, District, 2, UNIT_SCOUT, 1.0, 762.5
101, Combat, 14, UNIT_CATAPULT, 5, UNIT_CATAPULT, 1.0, 763.5
101, Combat, 14, UNIT_MAN_AT_ARMS, 5, UNIT_CATAPULT, 1.0, 764.5
101, Death, 14, UNIT_MAN_AT_ARMS, 5, UNIT_CATAPULT, 1.0, 765.5
101, Barb Combat, 21, District, 63, UNIT_ARCHER, 0.5, 766.0
101, Barb Combat, 63, UNIT_ARCHER, 21, UNIT_CATAPULT, 0.5, 766.5
101, Barb Combat, 63, UNIT_CARAVEL, 6, UNIT_QUADRIREME, 0.5, 767.0
101, Barb Death, 63, UNIT_CARAVEL, 6, UNIT_QUADRIREME, 0.5, 767.5
102, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_SWORDSMAN, 0.5, 768.0
102, Combat, 2, District, 4, UNIT_MAN_AT_ARMS, 1.0, 769.0
102, Barb Combat, 3, UNIT_CATAPULT, 63, UNIT_CARAVEL, 0.5, 769.5
102, Combat, 4, UNIT_TREBUCHET, 2, District, 1.0, 770.5
102, Combat, 4, UNIT_ARCHER, 2, District, 1.0, 771.5
102, District Death, 4, UNIT_ARCHER, 2, DISTRICT_CITY_CENTER, 3.0, 774.5
102, Building Pillaged, -1, , 2, BUILDING_OLD_GOD_OBELISK, 2.0, 776.5
102, Building Pillaged, -1, , 4, BUILDING_OLD_GOD_OBELISK, 2.0, 778.5
102, Combat, 4, UNIT_HEAVY_CHARIOT, 2, District, 1.0, 779.5
102, District Death, 4, UNIT_HEAVY_CHARIOT, 2, DISTRICT_CITY_CENTER, 3.0, 782.5
102, Combat, 4, District, 2, UNIT_SCOUT, 1.0, 783.5
102, Death, 4, DISTRICT_CITY_CENTER, 2, UNIT_SCOUT, 1.0, 784.5
102, Barb Combat, 9, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 785.0
102, Barb Combat, 21, District, 63, UNIT_ARCHER, 0.5, 785.5
102, Barb Combat, 63, UNIT_ARCHER, 21, UNIT_CATAPULT, 0.5, 786.0
103, Barb Combat, 1, UNIT_QUADRIREME, 63, UNIT_SWORDSMAN, 0.5, 786.5
